"SENSE"	"A1"	"A2"	"A3"	"A4"	"A5"	"A6"	"A7"	"A8"	"A9"	"A10"	"A11"	"A12"	"A13"	"A14"	"A15"	"A16"	"A17"	"A18"	"A19"	"A20"	"A21"	"A22"	"A23"	"A24"	"A25"	"A26"	"A27"	"A28"	"A29"	"A30"	"A31"	"A32"	"A33"	"A34"	"A35"	"A36"	"A37"	"A38"	"A39"	"A40"	"A41"	"A42"	"A43"	"A44"	"A45"	"A46"	"A47"	"A48"	"A49"	"A50"	"A51"	"A52"	"A53"	"A54"	"A55"	"A56"	"A57"	"A58"	"A59"	"A60"	"A61"	"A62"	"A63"	"A64"	"A65"	"A66"	"A67"	"A68"	"A69"	"A70"	"A71"	"A72"	"A73"	"A74"	"A75"	"A76"	"A77"	"A78"	"A79"	"A80"	"A81"	"A82"	"A83"	"A84"	"A85"	"A86"	"A87"	"A88"	"A89"	"A90"	"A91"	"A92"	"A93"	"A94"	"A95"	"A96"	"A97"	"A98"	"A99"	"A100"	"A101"	"A102"	"A103"	"A104"	"A105"	"A106"	"A107"	"A108"	"A109"	"A110"	"A111"	"A112"	"A113"	"A114"	"A115"	"A116"	"A117"	"A118"	"A119"	"A120"	"A121"	"A122"	"A123"	"A124"	"A125"	"A126"	"A127"	"A128"	"A129"	"A130"	"A131"	"A132"	"A133"
"2:40:02::"	"have"	"most_of"	"could"	"the"	"could_have"	"have_most_of"	"most_of_the"	"they_could_have"	"could_have_most_of"	"have_most_of_the"	"most_of_the_answers"	"PRP"	"MD"	"VB"	"VB"	"JJ"	"DT"	"NNS"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"although"	"modern"	"scholars"	"have"	"express"	"surprise"	"that"	"the"	"simple"	"magic"	"square"	"of"	"three"	"a"	"mere"	"mathematical"	"puzzle"	"be"	"able_to"	"exert"	"a"	"considerable"	"influence"	"on"	"the"	"minds"	"and"	"imaginations"	"the"	"cultured"	"chinese"	"for"	"so"	"many"	"centuries"	"they"	"could"	"have"	"find"	"most_of"	"the"	"answers"	"right"	"within"	"the"	"square"	"itself"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:39:02::"	"and"	"the"	"m."	"house"	"m._and"	"and_the"	"the_house"	"p._m._and"	"m._and_the"	"and_the_house"	"the_house_had"	"NN"	"NNP"	"CC"	"VB"	"DT"	"NN"	"VBD"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"the"	"kochaneks"	"tell"	"police"	"they"	"leave"	"home"	"at"	"a."	"and"	"return"	"about"	"p."	"m."	"and"	"find"	"the"	"house"	"had"	"been"	"enter"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:31:09::"	"first"	"that"	"without"	"the"	"without_first"	"first_that"	"that_the"	"education_without_first"	"without_first_that"	"first_that_the"	"that_the_school_superintendent"	"NN"	"IN"	"JJ"	"VB"	"IN"	"DT"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"in"	"its"	"ruling"	"the"	"state"	"board_of_education"	"uphold"	"dr._michael_f._walsh"	"state"	"commissioner"	"of"	"education"	"who"	"had"	"rule"	"previously"	"that"	"warwick"	"board"	"err"	"when"	"it"	"name"	"maurice_f._tougas"	"as"	"coordinator"	"of"	"audio-visual"	"education"	"without"	"first"	"find"	"that"	"the"	"school_superintendent"	"candidate"	"be"	"not"	"suitable"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:31:10::"	"who"	"it"	"persons"	"convenient"	"persons_who"	"who_it"	"it_convenient"	"∅_persons_who"	"persons_who_it"	"who_it_convenient"	"it_convenient_may"	"ε"	"NNS"	"WP"	"VB"	"PRP"	"JJ"	"MD"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"who"	"find"	"it"	"convenient"	"may"	"send"	"their"	"contributions"	"to"	"the"	"journal-bulletin"	"cranston"	"office"	"at"	"park_avenue"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:39:02::"	"they"	"drift"	"trawler"	"on"	"trawler_they"	"they_drift"	"drift_on"	"a_trawler_they"	"trawler_they_drift"	"they_drift_on"	"drift_on_a"	"DT"	"NN"	"PRP"	"VB"	"VB"	"IN"	"DT"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"on"	"sept."	"the"	"kretchmer"	"rescue"	"the"	"of"	"a"	"trawler"	"they"	"find"	"drift"	"on"	"a"	"life_raft"	"after"	"they"	"had"	"abandon"	"a"	"sink"	"ship"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:39:02::"	"mickey"	"himself"	"∅"	"lean_against"	"∅_mickey"	"mickey_himself"	"himself_lean_against"	"∅_∅_mickey"	"∅_mickey_himself"	"mickey_himself_lean_against"	"himself_lean_against_the"	"ε"	"ε"	"NNP"	"VB"	"PRP"	"VB"	"DT"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"find"	"himself"	"lean_against"	"the"	"desk"	"with"	"stiff"	"hands"	"pant"	"for"	"breath"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:40:02::"	","	"a"	"room"	"suitcase"	"room_,"	",_a"	"a_suitcase"	"'_room_,"	"room_,_a"	",_a_suitcase"	"a_suitcase_and"	"ε"	"NN"	"ε"	"VB"	"DT"	"NN"	"CC"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"he"	"climb"	"the"	"stairs"	"roberts"	"room"	"find"	"a"	"suitcase"	"and"	"pack"	"as"	"much"	"into"	"it"	"as"	"he"	"could"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:40:02::"	"he"	"a"	"suitcase"	"rag"	"suitcase_he"	"he_a"	"a_rag"	"the_suitcase_he"	"suitcase_he_a"	"he_a_rag"	"a_rag_and"	"DT"	"NN"	"PRP"	"VB"	"DT"	"NN"	"CC"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"when"	"he"	"had"	"the"	"suitcase"	"he"	"find"	"a"	"rag"	"and"	"move"	"about"	"the"	"room"	"wipe"	"carefully"	"everything"	"he"	"might"	"have"	"touch"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:40:00::"	"he"	"the"	"∅"	"key"	"∅_he"	"he_the"	"the_key"	"∅_∅_he"	"∅_he_the"	"he_the_key"	"the_key_to"	"ε"	"ε"	"PRP"	"VB"	"DT"	"NN"	"VB"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"find"	"the"	"key"	"to"	"the"	"jeep"	"get"	"it"	"start"	"and"	"warm_up"	"it"	"up"	"for"	"five"	"minutes"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:31:10::"	"themselves"	"the"	"local_governments"	"property_tax"	"local_governments_themselves"	"themselves_the"	"the_property_tax"	"the_local_governments_themselves"	"local_governments_themselves_the"	"themselves_the_property_tax"	"the_property_tax_,"	"DT"	"NN"	"PRP"	"VB"	"DT"	"NN"	"ε"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"this"	"financial"	"assistance"	"from"	"the"	"state"	"become"	"necessary"	"because"	"the"	"local_governments"	"themselves"	"find"	"the"	"property_tax"	"or"	"at_least"	"at"	"the"	"rates"	"then"	"exist"	"insufficient"	"for"	"their"	"requirements"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:39:05::"	"we"	"ourselves"	","	"bounce"	",_we"	"we_ourselves"	"ourselves_bounce"	"location_,_we"	",_we_ourselves"	"we_ourselves_bounce"	"ourselves_bounce_along"	"NNP"	"ε"	"PRP"	"VB"	"PRP"	"VB"	"IN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"and"	"so"	"after"	"a"	"flight"	"to"	"location"	"we"	"find"	"ourselves"	"bounce"	"along"	"in"	"a"	"jeep"	"right"	"behind"	"the"	"landrover"	"of"	"person"	"of"	"location"	"a"	"tall"	"man"	"of"	"churchillian"	"mien"	"in"	"a"	"bush_jacket"	"and"	"a"	"ten-gallon_hat"	"from"	"texas"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:31:10::"	"have"	"the"	"person"	"phrase"	"person_have"	"have_the"	"the_phrase"	"write_on_person_have"	"person_have_the"	"have_the_phrase"	"the_phrase_``"	"VB"	"NNP"	"VBP"	"VB"	"DT"	"NN"	"ε"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"others"	"person"	"have"	"find"	"the"	"phrase"	"traditional"	"moralist"	"either"	"inadequate"	"or"	"misleading"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:00::"	"you"	"it"	"if"	"necessary"	"if_you"	"you_it"	"it_necessary"	"``_if_you"	"if_you_it"	"you_it_necessary"	"it_necessary_,"	"ε"	"IN"	"PRP"	"VB"	"PRP"	"JJ"	"ε"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"if"	"find"	"it"	"necessary"	"person"	"go_ahead"	"she"	"say"	"turn"	"on"	"the"	"stair"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:01::"	"person"	"by"	"or"	"the"	"or_person"	"person_by"	"by_the"	"person_or_person"	"or_person_by"	"person_by_the"	"by_the_comptroller_general"	"NN"	"CC"	"NN"	"VB"	"IN"	"DT"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"in"	"the"	"case"	"of"	"a"	"partnership"	"or"	"corporation"	"the"	"existence"	"of"	"which"	"has"	"been"	"terminate"	"and"	"on"	"behalf"	"of"	"an"	"award"	"is"	"make"	"payment"	"shall"	"be"	"make"	"except"	"as"	"provide"	"in"	"paragraph"	"and"	"the"	"person"	"or"	"person"	"find"	"by"	"the"	"comptroller_general"	"of"	"the"	"united_states"	"to"	"be"	"entitled"	"thereto"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:01::"	"shall"	"that"	","	"any"	",_shall"	"shall_that"	"that_any"	"be_,_shall"	",_shall_that"	"shall_that_any"	"that_any_person"	"VB"	"ε"	"MD"	"VB"	"IN"	"DT"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"whenever"	"the"	"secretary_of_the_treasury"	"or"	"the"	"comptroller_general"	"of"	"the"	"as"	"the"	"case"	"may"	"be"	"shall"	"find"	"that"	"any"	"person"	"be"	"entitled"	"to"	"any"	"such"	"payment"	"after"	"such"	"payment"	"shall"	"have"	"been"	"receive"	"by"	"such"	"person"	"it"	"shall"	"be"	"an"	"absolute"	"bar"	"to"	"recovery"	"by"	"any"	"person"	"against"	"the"	"united_states"	"its"	"officer"	"agent"	"or"	"employee"	"with_respect_to"	"such"	"payment"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:31:09::"	"soon"	"that"	"but"	"whatever"	"but_soon"	"soon_that"	"that_whatever"	",_but_soon"	"but_soon_that"	"soon_that_whatever"	"that_whatever_talent"	"ε"	"CC"	"RB"	"VB"	"IN"	"WDT"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"decide"	"to"	"become"	"a"	"painter"	"he"	"enter"	"the"	"studio"	"of"	"person"	"in"	"where"	"he"	"enjoy"	"the"	"life"	"of"	"the"	"artist"	"but"	"soon"	"find"	"that"	"whatever"	"talent"	"he"	"might"	"have"	"did"	"not"	"lie_in"	"that"	"direction"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:40:02::"	"to"	"his"	"proceed"	"deep"	"proceed_to"	"to_his"	"his_deep"	"person_proceed_to"	"proceed_to_his"	"to_his_deep"	"his_deep_self"	"NNP"	"VB"	"TO"	"VB"	"PRP$"	"JJ"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"from"	"this"	"time"	"person"	"proceed"	"to"	"find"	"his"	"deep"	"self"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:00::"	"to"	"estimated"	"∅"	"net"	"∅_to"	"to_estimated"	"estimated_net"	"∅_∅_to"	"∅_to_estimated"	"to_estimated_net"	"estimated_net_farm"	"ε"	"ε"	"TO"	"VB"	"JJ"	"JJ"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"find"	"estimated"	"net"	"farm"	"income"	"subtract"	"estimated"	"annual"	"farming"	"expenditure"	"from"	"probable"	"gross"	"income"	"from"	"farming"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:40:02::"	"had"	"the"	"they"	"enemy"	"they_had"	"had_the"	"the_enemy"	"know_they_had"	"they_had_the"	"had_the_enemy"	"the_enemy_."	"VB"	"PRP"	"VBD"	"VB"	"DT"	"NN"	"ε"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"even"	"as"	"he"	"say"	"person"	"know"	"they"	"had"	"find"	"the"	"enemy"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:40:02::"	"could"	"it"	"they"	"."	"they_could"	"could_it"	"it_."	"else_they_could"	"they_could_it"	"could_it_."	"it_._∅"	"RB"	"PRP"	"MD"	"VB"	"PRP"	"ε"	"ε"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"but"	"if"	"the"	"trial"	"did"	"not"	"expose"	"the"	"special"	"nazi"	"mania"	"so"	"deadly"	"to"	"jew"	"as_well_as"	"to"	"anyone"	"upon"	"whom"	"it"	"happen"	"to"	"light"	"neither"	"did"	"it"	"warn"	"very"	"effectively"	"against"	"the"	"ordinary"	"anti-semitism"	"of"	"which"	"nazi"	"make"	"such"	"effective"	"use"	"in"	"germany"	"and"	"wherever"	"else"	"they"	"could"	"find"	"it"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:40:02::"	"she"	"exactly"	","	"the"	",_she"	"she_exactly"	"exactly_the"	"miraculously_,_she"	",_she_exactly"	"she_exactly_the"	"exactly_the_right"	"RB"	"ε"	"PRP"	"VB"	"RB"	"DT"	"JJ"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"miraculously"	"find"	"exactly"	"the"	"right"	"statement"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:31:10::"	"company"	"a"	"some"	"little"	"some_company"	"company_a"	"a_little"	"∅_some_company"	"some_company_a"	"company_a_little"	"a_little_imagination"	"ε"	"DT"	"NN"	"VB"	"RB"	"JJ"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"company"	"find"	"a"	"little"	"imagination"	"helpful"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
