"SENSE"	"A1"	"A2"	"A3"	"A4"	"A5"	"A6"	"A7"	"A8"	"A9"	"A10"	"A11"	"A12"	"A13"	"A14"	"A15"	"A16"	"A17"	"A18"	"A19"	"A20"	"A21"	"A22"	"A23"	"A24"	"A25"	"A26"	"A27"	"A28"	"A29"	"A30"	"A31"	"A32"	"A33"	"A34"	"A35"	"A36"	"A37"	"A38"	"A39"	"A40"	"A41"	"A42"	"A43"	"A44"	"A45"	"A46"	"A47"	"A48"	"A49"	"A50"	"A51"	"A52"	"A53"	"A54"	"A55"	"A56"	"A57"	"A58"	"A59"	"A60"	"A61"	"A62"	"A63"	"A64"	"A65"	"A66"	"A67"	"A68"	"A69"	"A70"	"A71"	"A72"	"A73"	"A74"	"A75"	"A76"	"A77"	"A78"	"A79"	"A80"	"A81"	"A82"	"A83"	"A84"	"A85"	"A86"	"A87"	"A88"	"A89"	"A90"	"A91"	"A92"	"A93"	"A94"	"A95"	"A96"	"A97"	"A98"	"A99"	"A100"	"A101"	"A102"	"A103"	"A104"	"A105"	"A106"	"A107"	"A108"	"A109"	"A110"	"A111"	"A112"	"A113"	"A114"	"A115"	"A116"	"A117"	"A118"	"A119"	"A120"	"A121"	"A122"	"A123"	"A124"	"A125"	"A126"	"A127"	"A128"	"A129"	"A130"	"A131"	"A132"	"A133"
"4:02:00::"	"sight"	"comfortable"	"darn"	"there"	"darn_sight"	"sight_comfortable"	"comfortable_there"	"a_darn_sight"	"darn_sight_comfortable"	"sight_comfortable_there"	"comfortable_there_,"	"DT"	"JJ"	"NN"	"RB"	"JJ"	"RB"	"ε"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"you"	"be"	"a"	"sight"	"more"	"comfortable"	"there"	"person"	"person"	"say"	"laugh"	"and"	"they"	"all"	"laugh"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"4:02:00::"	"exactly"	"comfortable"	"not"	"."	"not_exactly"	"exactly_comfortable"	"comfortable_."	"be_not_exactly"	"not_exactly_comfortable"	"exactly_comfortable_."	"comfortable_._∅"	"VB"	"RB"	"RB"	"RB"	"JJ"	"ε"	"ε"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"person"	"feel"	"that"	"be"	"not"	"exactly"	"more"	"comfortable"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"4:02:01::"	"the"	"i"	"∅"	"talk"	"∅_the"	"the_i"	"i_talk"	"∅_∅_the"	"∅_the_i"	"the_i_talk"	"i_talk_with"	"ε"	"ε"	"DT"	"RB"	"PRP"	"VB"	"IN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"more"	"i"	"talk"	"with"	"him"	"the"	"more"	"convinced"	"i"	"become"	"that"	"that"	"be"	"the"	"secret"	"of"	"their"	"riotous"	"blooming"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"4:02:00::"	"the"	"convinced"	","	"i"	",_the"	"the_convinced"	"convinced_i"	"him_,_the"	",_the_convinced"	"the_convinced_i"	"convinced_i_become"	"PRP"	"ε"	"DT"	"RB"	"JJ"	"PRP"	"VB"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"the"	"more"	"i"	"with"	"him"	"the"	"more"	"convinced"	"i"	"become"	"that"	"that"	"be"	"the"	"secret"	"of"	"their"	"riotous"	"blooming"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"4:02:00::"	"require"	"extended"	"point"	"comment"	"point_require"	"require_extended"	"extended_comment"	"second_point_require"	"point_require_extended"	"require_extended_comment"	"extended_comment_."	"JJ"	"NN"	"VB"	"RB"	"JJ"	"NN"	"ε"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"a"	"point"	"require"	"more"	"extended"	"comment"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"3:00:01::"	"the"	"noteworthy"	"of"	"change"	"of_the"	"the_noteworthy"	"noteworthy_change"	"one_of_the"	"of_the_noteworthy"	"the_noteworthy_change"	"noteworthy_change_that"	"JJ"	"IN"	"DT"	"JJ"	"JJ"	"NN"	"WDT"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"one"	"the"	"more"	"noteworthy"	"change"	"that"	"have"	"take_place"	"since"	"the"	"mid"	"century"	"be"	"the"	"situation"	"of"	"catholic"	"at"	"group"	"and"	"group"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"3:00:01::"	"a"	"favorable_position"	"enjoy"	"today"	"enjoy_a"	"a_favorable_position"	"favorable_position_today"	"roman_catholicism_enjoy_a"	"enjoy_a_favorable_position"	"a_favorable_position_today"	"favorable_position_today_than"	"NN"	"VB"	"DT"	"JJ"	"NN"	"NN"	"IN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"further"	"evidence"	"roman_catholicism"	"enjoy"	"a"	"more"	"favorable_position"	"today"	"than"	"in"	"be"	"the"	"respectful"	"attention"	"give"	"to_it"	"in"	"the"	"mass_media"	"of"	"england"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"3:00:01::"	"∅"	"generally"	"∅"	","	"∅_∅"	"∅_generally"	"generally_,"	"∅_∅_∅"	"∅_∅_generally"	"∅_generally_,"	"generally_,_suppose"	"ε"	"ε"	"ε"	"JJ"	"RB"	"ε"	"VB"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"generally"	"suppose"	"that"	"an"	"experiment"	"consist_of"	"a"	"number"	"of"	"independent"	"trial"	"that"	"each"	"trial"	"result"	"in"	"either"	"a"	"success"	"or"	"a"	"non"	"success"	"failure"	"and"	"that"	"the"	"probability"	"of"	"success"	"remain"	"constant"	"from"	"trial"	"to"	"trial"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"4:02:00::"	"see"	"deeply"	"could"	","	"could_see"	"see_deeply"	"deeply_,"	"we_could_see"	"could_see_deeply"	"see_deeply_,"	"deeply_,_we"	"PRP"	"MD"	"VB"	"RB"	"RB"	"ε"	"PRP"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"to"	"interpret"	"indeed"	"the"	"era"	"from"	"to"	"as"	"a"	"period"	"mainly"	"of"	"consolidation"	"may"	"be"	"a"	"necessary"	"unfortunate"	"defect"	"bear"	"of"	"our"	"lack"	"of"	"detailed"	"information"	"if"	"we"	"could"	"see"	"more"	"deeply"	"we"	"probably"	"would"	"find"	"many"	"side"	"issue"	"and"	"wrong"	"turning"	"which"	"come"	"to"	"an"	"end"	"within"	"the"	"period"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"4:02:00::"	"become"	"evident"	"style"	"."	"style_become"	"become_evident"	"evident_."	"common_style_become"	"style_become_evident"	"become_evident_."	"evident_._∅"	"JJ"	"NN"	"VB"	"RB"	"JJ"	"ε"	"ε"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"as"	"the"	"material"	"at"	"the"	"command"	"of"	"the"	"potter"	"grow"	"and"	"the"	"of"	"their"	"production"	"increase"	"the"	"local"	"variation"	"within"	"a"	"common"	"style"	"become"	"more"	"evident"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"3:00:02::"	"or"	"dangerous"	"ten"	"party"	"ten_or"	"or_dangerous"	"dangerous_party"	"the_ten_or"	"ten_or_dangerous"	"or_dangerous_party"	"dangerous_party_single_out"	"DT"	"JJ"	"CC"	"JJ"	"JJ"	"NN"	"VB"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"the"	"or"	"more"	"dangerous"	"party"	"single_out"	"for"	"prosecution"	"be"	"still"	"at_large"	"and"	"person"	"realize"	"that"	"if"	"these"	"man"	"entrench"	"themselves"	"in"	"their"	"adobe_house"	"defend"	"themselves"	"through"	"loophole"	"it"	"would"	"be"	"most"	"difficult"	"to"	"capture"	"them"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"3:00:01::"	"ever"	"importance"	"take_on"	"."	"take_on_ever"	"ever_importance"	"importance_."	",_take_on_ever"	"take_on_ever_importance"	"ever_importance_."	"importance_._∅"	"ε"	"VB"	"RB"	"JJ"	"NN"	"ε"	"ε"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"back_and_forth"	"person"	"had_to"	"go"	"between"	"person"	"and"	"person"	"and"	"between"	"the"	"person"	"and"	"person"	"as"	"his"	"little"	"operetta"	"the_village_soothsayer"	"though"	"still"	"unperformed"	"take_on"	"ever"	"more"	"importance"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"4:02:00::"	"be"	"reproducible"	"carbon_tetrachloride"	"than"	"carbon_tetrachloride_be"	"be_reproducible"	"reproducible_than"	"and_carbon_tetrachloride_be"	"carbon_tetrachloride_be_reproducible"	"be_reproducible_than"	"reproducible_than_the"	"CC"	"NN"	"VB"	"RB"	"JJ"	"IN"	"DT"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"the"	"liquid"	"phase"	"photochemical_exchange"	"chlorine"	"and"	"carbon_tetrachloride"	"be"	"more"	"reproducible"	"than"	"the"	"thermal"	"exchange"	"although"	"still"	"erratic"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"4:02:00::"	"even"	"comfortably"	"down"	"than"	"down_even"	"even_comfortably"	"comfortably_than"	"bottom_down_even"	"down_even_comfortably"	"even_comfortably_than"	"comfortably_than_ever"	"NN"	"RB"	"RB"	"RB"	"RB"	"IN"	"RB"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"the"	"child"	"look"	"at"	"each"	"sag"	"their"	"bottom"	"down"	"even"	"more"	"comfortably"	"than"	"ever"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"5:00:00:added:00"	"one"	"radish"	"make"	"that"	"make_one"	"one_radish"	"radish_that"	"had_make_one"	"make_one_radish"	"one_radish_that"	"radish_that_night"	"VBD"	"VB"	"JJ"	"JJ"	"NN"	"IN"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"then"	"my"	"mother"	"blush"	"at"	"this"	"small"	"lie"	"for"	"she"	"know"	"we"	"know"	"that"	"it"	"be"	"cowardice"	"that"	"had"	"make"	"one"	"more"	"radish"	"that"	"night"	"just"	"too"	"impossible"	"a"	"strain"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"3:00:02::"	"for"	"deaf"	"schooling"	"student"	"schooling_for"	"for_deaf"	"deaf_student"	"special_schooling_for"	"schooling_for_deaf"	"for_deaf_student"	"deaf_student_in"	"JJ"	"NN"	"IN"	"JJ"	"JJ"	"NN"	"IN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"the"	"bill"	"is"	"design"	"provide"	"special"	"schooling"	"for"	"more"	"deaf"	"student"	"in"	"the"	"scholastic"	"age"	"at"	"a"	"reduced"	"cost"	"to"	"the"	"state"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"3:00:02::"	"or"	"population"	"300000"	","	"300000_or"	"or_population"	"population_,"	"of_300000_or"	"300000_or_population"	"or_population_,"	"population_,_require"	"IN"	"CD"	"CC"	"JJ"	"NN"	"ε"	"VB"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"it"	"would"	"authorize"	"the"	"group"	"to"	"establish"	"countywide"	"for"	"the"	"deaf"	"in"	"county"	"of"	"or"	"more"	"population"	"require"	"deaf"	"child"	"between"	"and"	"year"	"of_age"	"to"	"attend"	"the"	"day_school"	"permit"	"older"	"ones"	"to"	"attend"	"the"	"residential"	"location"	"here"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"3:00:02::"	"get"	"'"	"'re"	"pro"	"'re_get"	"get_'"	"'_pro"	"we_'re_get"	"'re_get_'"	"get_'_pro"	"'_pro_'"	"PRP"	"VBP"	"VB"	"JJ"	"ε"	"JJ"	"ε"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"we"	"more"	"pro"	"letter"	"than"	"con"	"on"	"horse_race"	"bet"	"say"	"person"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"3:00:02::"	"to"	"than"	"group"	"100000"	"group_to"	"to_than"	"than_100000"	"of_group_to"	"group_to_than"	"to_than_100000"	"than_100000_recipient"	"IN"	"NNP"	"TO"	"JJ"	"JJ"	"CD"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"the"	"monthly"	"of"	"group"	"to"	"more"	"than"	"recipient"	"in"	"the"	"county"	"be"	"million"	"dollar"	"say"	"person"	"president"	"of"	"group"	"committee"	"chairman"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"3:00:01::"	"medium"	"as"	"the"	"an"	"the_medium"	"medium_as"	"as_an"	"to_the_medium"	"the_medium_as"	"medium_as_an"	"as_an_uneasy"	"VB"	"DT"	"NN"	"JJ"	"IN"	"DT"	"JJ"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"television"	"has"	"yet"	"to"	"work_out"	"a"	"living_arrangement"	"jazz"	"which"	"come"	"to"	"the"	"medium"	"more"	"as"	"an"	"uneasy"	"guest"	"than"	"as"	"a"	"relaxed"	"member"	"of"	"the"	"family"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"1:23:00::"	"to"	"of"	"amount"	"an"	"amount_to"	"to_of"	"of_an"	"unfortunately_amount_to"	"amount_to_of"	"to_of_an"	"of_an_interruption"	"RB"	"VB"	"VB"	"NN"	"JJ"	"DT"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"however"	"well-chosen"	"and"	"cleverly"	"arrange"	"memorabilia"	"unfortunately"	"amount"	"to"	"more"	"of"	"an"	"interruption"	"than"	"an"	"auxiliary"	"to"	"the"	"evening"	"main"	"business"	"which"	"consider"	"the"	"talent"	"at_hand"	"should"	"probably"	"have"	"be"	"the"	"gathering"	"of"	"fresh"	"sample"	"of"	"the"	"chicago"	"style"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"1:23:00::"	"by"	"than"	"embitter"	"the"	"embitter_by"	"by_than"	"than_the"	"chap_embitter_by"	"embitter_by_than"	"by_than_the"	"than_the_lack"	"NN"	"VB"	"IN"	"NN"	"RB"	"DT"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"for"	"the"	"hero"	"of"	"this"	"work"	"by"	"and"	"person"	"be"	"a"	"chap"	"embitter"	"by"	"more"	"than"	"the"	"lack"	"of"	"beer"	"during"	"a"	"jam_session"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
