"SENSE"	"A1"	"A2"	"A3"	"A4"	"A5"	"A6"	"A7"	"A8"	"A9"	"A10"	"A11"	"A12"	"A13"	"A14"	"A15"	"A16"	"A17"	"A18"	"A19"	"A20"	"A21"	"A22"	"A23"	"A24"	"A25"	"A26"	"A27"	"A28"	"A29"	"A30"	"A31"	"A32"	"A33"	"A34"	"A35"	"A36"	"A37"	"A38"	"A39"	"A40"	"A41"	"A42"	"A43"	"A44"	"A45"	"A46"	"A47"	"A48"	"A49"	"A50"	"A51"	"A52"	"A53"	"A54"	"A55"	"A56"	"A57"	"A58"	"A59"	"A60"	"A61"	"A62"	"A63"	"A64"	"A65"	"A66"	"A67"	"A68"	"A69"	"A70"	"A71"	"A72"	"A73"	"A74"	"A75"	"A76"	"A77"	"A78"	"A79"	"A80"	"A81"	"A82"	"A83"	"A84"	"A85"	"A86"	"A87"	"A88"	"A89"	"A90"	"A91"	"A92"	"A93"	"A94"	"A95"	"A96"	"A97"	"A98"	"A99"	"A100"	"A101"	"A102"	"A103"	"A104"	"A105"	"A106"	"A107"	"A108"	"A109"	"A110"	"A111"	"A112"	"A113"	"A114"	"A115"	"A116"	"A117"	"A118"	"A119"	"A120"	"A121"	"A122"	"A123"	"A124"	"A125"	"A126"	"A127"	"A128"	"A129"	"A130"	"A131"	"A132"	"A133"	"A134"	"A135"	"A136"	"A137"	"A138"
"1:04:00::"	"his"	"in"	"accomplish"	"the"	"accomplish_his"	"his_in"	"in_the"	"for_accomplish_his"	"accomplish_his_in"	"his_in_the"	"in_the_world"	"IN"	"VB"	"PRP$"	"NN"	"IN"	"DT"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"there"	"be"	"an"	"ancient"	"and"	"venerable"	"tradition"	"in"	"the"	"church"	"which"	"derive"	"however"	"from"	"the"	"heritage"	"the"	"greek"	"rather"	"than"	"from"	"the"	"bible"	"that"	"god"	"be"	"completely"	"independent"	"of"	"his"	"and"	"so"	"have"	"no"	"need"	"of"	"man"	"for"	"accomplish"	"his"	"work"	"in"	"the"	"world"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"1:06:00::"	"holiday"	","	"a"	"a"	"a_holiday"	"holiday_,"	",_a"	"``_a_holiday"	"a_holiday_,"	"holiday_,_a"	",_a_spontaneous"	"ε"	"DT"	"NN"	"NN"	"ε"	"DT"	"JJ"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"some"	"who"	"have"	"write"	"on"	"utopia"	"have"	"treat"	"it"	"as"	"a"	"learned"	"diversion"	"of"	"a"	"learned"	"a"	"phantasy"	"with"	"which"	"person"	"amuse"	"himself"	"a"	"holiday"	"work"	"a"	"spontaneous"	"overflow"	"of"	"intellectual"	"high_spirits"	"a"	"revel"	"of"	"debate"	"paradox"	"comedy"	"and"	"invention"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"1:06:00::"	"the"	"of"	"throughout"	"the"	"throughout_the"	"the_of"	"of_the"	"∅_throughout_the"	"throughout_the_of"	"the_of_the"	"of_the_late"	"ε"	"IN"	"DT"	"NN"	"IN"	"DT"	"JJ"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"the"	"work"	"of"	"the"	"late"	"ninth"	"century"	"a"	"calm"	"severe"	"serenity"	"display"	"itself"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"1:04:00::"	"dance"	","	"regular"	"but"	"regular_dance"	"dance_,"	",_but"	"their_regular_dance"	"regular_dance_,"	"dance_,_but"	",_but_also"	"PRP$"	"JJ"	"NN"	"NN"	"ε"	"CC"	"RB"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"dance"	"teacher"	"can"	"respond"	"to"	"person"	"not_only"	"through"	"their"	"regular"	"dance"	"work"	"but"	"also"	"through"	"the"	"kind"	"of"	"basic"	"gymnastic"	"work"	"that"	"make_for"	"strength"	"and"	"flexibility"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"1:04:00::"	"gymnastic"	"that"	"basic"	"make_for"	"basic_gymnastic"	"gymnastic_that"	"that_make_for"	"of_basic_gymnastic"	"basic_gymnastic_that"	"gymnastic_that_make_for"	"that_make_for_strength"	"RB"	"JJ"	"JJ"	"NN"	"IN"	"VB"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"dance"	"teacher"	"can"	"respond"	"to"	"person"	"request"	"not_only"	"through"	"their"	"regular"	"work"	"but"	"also"	"through"	"the"	"kind"	"of"	"basic"	"gymnastic"	"work"	"that"	"make_for"	"strength"	"and"	"flexibility"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"1:06:00::"	"his"	"would"	"how"	"sound"	"how_his"	"his_would"	"would_sound"	"know_how_his"	"how_his_would"	"his_would_sound"	"would_sound_when"	"VB"	"WRB"	"PRP$"	"NN"	"MD"	"VB"	"WRB"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"person"	"had_to"	"admit"	"that"	"though"	"he"	"could"	"n't"	"agree"	"to"	"a"	"public"	"performance"	"he"	"would"	"just"	"for"	"his"	"own"	"private"	"satisfaction"	"dearly"	"love"	"to"	"know"	"how"	"his"	"work"	"would"	"sound"	"when"	"do"	"by"	"professional"	"musician"	"and"	"by"	"trained"	"voice"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"1:06:00::"	"his"	"might"	"that"	"be"	"that_his"	"his_might"	"might_be"	"time_that_his"	"that_his_might"	"his_might_be"	"might_be_turn_down"	"NN"	"IN"	"PRP$"	"NN"	"MD"	"VB"	"VB"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"afraid"	"at"	"time"	"that"	"his"	"work"	"might"	"be"	"turn_down"	"which"	"would"	"be"	"a"	"blow"	"to"	"his"	"pride"	"even_though"	"no_one"	"know"	"he"	"be"	"the"	"author"	"and"	"that"	"the"	"work"	"would"	"be"	"accept"	"and"	"then"	"that"	"his"	"violent"	"feeling"	"in"	"the"	"matter"	"would"	"certainly"	"betray"	"how"	"deeply"	"concern"	"he"	"be"	"in_spite_of"	"himself"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"1:06:00::"	"the"	"would"	"that"	"be"	"that_the"	"the_would"	"would_be"	"and_that_the"	"that_the_would"	"the_would_be"	"would_be_accept"	"CC"	"IN"	"DT"	"NN"	"MD"	"VB"	"VB"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"afraid"	"at"	"one_and_the_same"	"time"	"that"	"his"	"work"	"might"	"be"	"turn_down"	"which"	"would"	"be"	"a"	"to"	"his"	"pride"	"even_though"	"no_one"	"know"	"he"	"be"	"the"	"author"	"and"	"that"	"the"	"work"	"would"	"be"	"accept"	"and"	"then"	"that"	"his"	"violent"	"feeling"	"in"	"the"	"matter"	"would"	"certainly"	"betray"	"how"	"deeply"	"concern"	"he"	"be"	"in_spite_of"	"himself"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"1:06:00::"	"the"	"be"	"that"	"offer"	"that_the"	"the_be"	"be_offer"	"demand_that_the"	"that_the_be"	"the_be_offer"	"be_offer_first"	"VB"	"IN"	"DT"	"NN"	"VB"	"VB"	"RB"	"emotion"	"were"	"screw_up"	"to"	"new"	"height"	"when"	"after"	"acceptance"	"and"	"the"	"first"	"rehearsal"	"there"	"ensue"	"such"	"a"	"buzz"	"of"	"excitement"	"among"	"parisian"	"music_lover"	"that"	"person"	"had_to"	"come"	"run"	"to"	"rousseau"	"to"	"inform"	"him"	"that"	"the"	"news"	"had"	"reach"	"the"	"superintendent"	"of"	"the"	"king"	"amusement"	"and"	"that"	"he"	"was"	"demand"	"that"	"the"	"be"	"offer"	"first"	"at"	"the"	"royal"	"summer"	"palace"	"of"	"location"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"1:06:00::"	"this"	"by"	"of"	"person"	"of_this"	"this_by"	"by_person"	"hero_of_this"	"of_this_by"	"this_by_person"	"by_person_and"	"NN"	"RB"	"RB"	"NN"	"IN"	"NNP"	"CC"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"for"	"the"	"of"	"this"	"work"	"by"	"person"	"and"	"person"	"be"	"a"	"chap"	"embitter"	"by"	"more"	"than"	"the"	"lack"	"of"	"beer"	"during"	"a"	"jam_session"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"1:06:00::"	"lesser"	"might"	"a"	"be"	"a_lesser"	"lesser_might"	"might_be"	"in_a_lesser"	"a_lesser_might"	"lesser_might_be"	"might_be_crippling"	"IN"	"DT"	"JJ"	"NN"	"MD"	"VB"	"JJ"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"not"	"altogether"	"a"	"successful"	"play"	"epitaph_for_george_dillon"	"overcome"	"through"	"sheer"	"and"	"power"	"what"	"in"	"a"	"lesser"	"work"	"might"	"be"	"crippling"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"1:04:01::"	"his"	"."	"of"	"∅"	"of_his"	"his_."	"._∅"	"demand_of_his"	"of_his_."	"his_._∅"	"._∅_∅"	"NN"	"IN"	"PRP$"	"NN"	"ε"	"ε"	"ε"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"comment"	"ejaculate"	"the"	"surprised"	"woman"	"look"	"at"	"person"	"for"	"an"	"explanation"	"but"	"he"	"part"	"from"	"her"	"without"	"ceremony"	"only"	"offer"	"a_few"	"words"	"about"	"the"	"doctor"	"provincial"	"american"	"speech"	"and"	"state"	"of"	"nerves"	"bring_on"	"by"	"the"	"demand"	"of"	"his"	"work"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:41:02::"	"was"	"at"	"mind"	"a"	"mind_was"	"was_at"	"at_a"	"'s_mind_was"	"mind_was_at"	"was_at_a"	"at_a_great"	"POS"	"NN"	"VBD"	"VB"	"VB"	"DT"	"JJ"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"the"	"doctor"	"was"	"work"	"at"	"a"	"great"	"speed"	"he"	"rise"	"to"	"put_on"	"his"	"greatcoat"	"on"	"and"	"address"	"person"	"in"	"a"	"muted"	"voice"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"1:06:00::"	"same"	","	"the"	"and"	"the_same"	"same_,"	",_and"	"in_the_same"	"the_same_,"	"same_,_and"	",_and_almost"	"IN"	"DT"	"JJ"	"NN"	"ε"	"CC"	"RB"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"in"	"later"	"collage"	"of"	"both"	"master"	"a"	"variety"	"of"	"material"	"are"	"use"	"sometimes"	"in"	"the"	"same"	"work"	"and"	"almost"	"always"	"in_conjunction_with"	"every"	"eye-deceiving"	"and"	"eye-undeceiving"	"device"	"they"	"can"	"think_of"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"1:04:00::"	"keyboard"	"."	"sophisticated"	"∅"	"sophisticated_keyboard"	"keyboard_."	"._∅"	"most_sophisticated_keyboard"	"sophisticated_keyboard_."	"keyboard_._∅"	"._∅_∅"	"RB"	"JJ"	"NN"	"NN"	"ε"	"ε"	"ε"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"turn_to"	"the"	"more"	"modern"	"version"	"person"	"london"	"the"	"most"	"sophisticated"	"keyboard"	"work"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"1:09:00::"	"little"	"has"	","	"been"	",_little"	"little_has"	"has_been"	"in_addition_,_little"	",_little_has"	"little_has_been"	"has_been_do"	"RB"	"ε"	"JJ"	"NN"	"VBZ"	"VBN"	"VB"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"in_addition"	"work"	"has"	"been"	"do"	"on"	"a"	"comparative"	"basis"	"in"	"regard_to"	"the"	"normal"	"existence"	"of"	"bronchial_artery"	"pulmonary_artery"	"anastomosis"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:41:06::"	"sba"	"closely"	"∅"	"with"	"∅_sba"	"sba_closely"	"closely_with"	"∅_∅_sba"	"∅_sba_closely"	"sba_closely_with"	"closely_with_the"	"ε"	"ε"	"NNP"	"VB"	"RB"	"IN"	"DT"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"work"	"closely"	"with"	"the"	"principal"	"property"	"disposal"	"installation"	"of"	"the"	"federal_government"	"in"	"review"	"proposed"	"sale"	"program"	"and"	"identify"	"those"	"type"	"of"	"property"	"that"	"small"	"business_concern"	"be"	"most"	"likely"	"to"	"be"	"interested"	"in"	"purchase"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:41:06::"	"``"	"with"	"legislator"	"city"	"legislator_``"	"``_with"	"with_city"	"location_legislator_``"	"legislator_``_with"	"``_with_city"	"with_city_official"	"NNP"	"NN"	"ε"	"VB"	"IN"	"NN"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"location"	"work"	"with"	"city"	"official"	"to"	"pass"	"enabling_legislation"	"that"	"will"	"permit"	"the"	"establishment"	"of"	"a"	"fair"	"and"	"equitable"	"pension"	"plan"	"for"	"city"	"employee"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:41:00::"	"to"	"for"	"tuesday"	"person"	"tuesday_to"	"to_for"	"for_person"	"resign_tuesday_to"	"tuesday_to_for"	"to_for_person"	"for_person_'s"	"VB"	"NN"	"TO"	"VB"	"IN"	"NNP"	"POS"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"person"	"group"	"public_relations"	"director"	"tuesday"	"to"	"work"	"for"	"person"	"campaign"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:41:02::"	"they"	"toward"	"as"	"adjournment"	"as_they"	"they_toward"	"toward_adjournment"	"chamber_as_they"	"as_they_toward"	"they_toward_adjournment"	"toward_adjournment_."	"NN"	"IN"	"PRP"	"VB"	"IN"	"NN"	"ε"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"person"	"is"	"expect"	"to"	"make"	"the"	"visit"	"to"	"both"	"chamber"	"as"	"they"	"work"	"toward"	"adjournment"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"1:04:00::"	"repair"	"on"	"for"	"some"	"for_repair"	"repair_on"	"on_some"	"let_for_repair"	"for_repair_on"	"repair_on_some"	"on_some_of"	"VB"	"IN"	"NN"	"NN"	"VB"	"DT"	"IN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"the"	"bond"	"issue"	"will"	"go"	"to"	"the"	"state"	"court"	"for"	"a"	"friendly"	"test_suit"	"to"	"test"	"validity"	"of"	"the"	"act"	"and_then"	"the"	"sale"	"will"	"begin"	"and"	"contract"	"let"	"for"	"repair"	"work"	"on"	"some"	"of"	"georgia"	"most"	"heavily"	"traveled"	"highway"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
