"SENSE"	"A1"	"A2"	"A3"	"A4"	"A5"	"A6"	"A7"	"A8"	"A9"	"A10"	"A11"	"A12"	"A13"	"A14"	"A15"	"A16"	"A17"	"A18"	"A19"	"A20"	"A21"	"A22"	"A23"	"A24"	"A25"	"A26"	"A27"	"A28"	"A29"	"A30"	"A31"	"A32"	"A33"	"A34"	"A35"	"A36"	"A37"	"A38"	"A39"	"A40"	"A41"	"A42"	"A43"	"A44"	"A45"	"A46"	"A47"	"A48"	"A49"	"A50"	"A51"	"A52"	"A53"	"A54"	"A55"	"A56"	"A57"	"A58"	"A59"	"A60"	"A61"	"A62"	"A63"	"A64"	"A65"	"A66"	"A67"	"A68"	"A69"	"A70"	"A71"	"A72"	"A73"	"A74"	"A75"	"A76"	"A77"	"A78"	"A79"	"A80"	"A81"	"A82"	"A83"	"A84"	"A85"	"A86"	"A87"	"A88"	"A89"	"A90"	"A91"	"A92"	"A93"	"A94"	"A95"	"A96"	"A97"	"A98"	"A99"	"A100"	"A101"	"A102"	"A103"	"A104"
"2:32:04::"	"person"	"him"	","	"."	",_person"	"person_him"	"him_."	"''_,_person"	",_person_him"	"person_him_."	"him_._∅"	"ε"	"ε"	"NNP"	"VB"	"PRP"	"ε"	"ε"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"just"	"come"	"along"	"tell"	"him"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:02::"	"person"	"him"	","	","	",_person"	"person_him"	"him_,"	"''_,_person"	",_person_him"	"person_him_,"	"him_,_dismount"	"ε"	"ε"	"NNP"	"VB"	"PRP"	"ε"	"VB"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"do"	"n't"	"try"	"person"	"tell"	"him"	"dismount"	"and"	"start"	"up"	"the"	"steps"	"with"	"his"	"men"	"follow"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:00::"	"she"	"anyone"	"if"	"of"	"if_she"	"she_anyone"	"anyone_of"	";_if_she"	"if_she_anyone"	"she_anyone_of"	"anyone_of_the"	"ε"	"IN"	"PRP"	"VB"	"NN"	"IN"	"DT"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"as"	"she"	"reach"	"the"	"kitchen"	"door"	"answer"	"present"	"itself"	"if"	"she"	"tell"	"anyone"	"of"	"the"	"opium"	"it"	"must"	"be"	"person"	"her"	"husband"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:04::"	","	"herself"	"breath"	"firmly"	"breath_,"	",_herself"	"herself_firmly"	"her_breath_,"	"breath_,_herself"	",_herself_firmly"	"herself_firmly_that"	"PRP$"	"NN"	"ε"	"VB"	"PRP"	"RB"	"IN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"she"	"pause"	"at"	"the"	"kitchen"	"catch_one's_breath"	"her"	"breath"	"tell"	"herself"	"firmly"	"that"	"the"	"opium"	"be"	"only"	"an"	"attempt"	"to"	"frighten"	"her"	"and"	"go_into"	"the"	"kitchen"	"where"	"person"	"was"	"eye"	"the"	"chicken"	"dismally"	"and"	"person"	"was"	"clean"	"lamp_chimney"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:04::"	"briefly"	"you"	"and"	"which"	"and_briefly"	"briefly_you"	"you_which"	"quickly_and_briefly"	"and_briefly_you"	"briefly_you_which"	"you_which_additive"	"RB"	"CC"	"RB"	"VB"	"PRP"	"WDT"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"the"	"target"	"quickly"	"and"	"briefly"	"tell"	"you"	"which"	"additive"	"do"	"what"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:04::"	"``"	"me"	"∅"	"about"	"∅_``"	"``_me"	"me_about"	"∅_∅_``"	"∅_``_me"	"``_me_about"	"me_about_person"	"ε"	"ε"	"ε"	"VB"	"PRP"	"IN"	"NNP"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"me"	"about"	"person"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:02::"	"person"	"me"	"``"	"to"	"``_person"	"person_me"	"me_to"	",_``_person"	"``_person_me"	"person_me_to"	"me_to_tell"	"ε"	"ε"	"NNP"	"VB"	"PRP"	"TO"	"VB"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"person"	"say"	"tell"	"me"	"to"	"tell"	"you"	"he"	"wait"	"until"	"they"	"be"	"close"	"it"	"be"	"hideously"	"embarrassing"	"not"	"to"	"let"	"the"	"prime_minister"	"be"	"alone"	"with"	"person"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:00::"	"to"	"you"	"me"	"''"	"me_to"	"to_you"	"you_''"	"tell_me_to"	"me_to_you"	"to_you_''"	"you_''_-"	"VB"	"PRP"	"TO"	"VB"	"PRP"	"ε"	"ε"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"person"	"say"	"person"	"me"	"to"	"tell"	"you"	"he"	"wait"	"until"	"they"	"be"	"close"	"it"	"be"	"hideously"	"embarrassing"	"not"	"to"	"let"	"the"	"prime_minister"	"be"	"alone"	"with"	"person"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:04::"	"person"	"himself"	"∅"	"that"	"∅_person"	"person_himself"	"himself_that"	"∅_∅_person"	"∅_person_himself"	"person_himself_that"	"himself_that_the"	"ε"	"ε"	"NNP"	"VB"	"PRP"	"IN"	"DT"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"tell"	"himself"	"that"	"the"	"old"	"bastard"	"be"	"a"	"fool"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:00::"	"common_sense"	"him"	"own"	","	"own_common_sense"	"common_sense_him"	"him_,"	"his_own_common_sense"	"own_common_sense_him"	"common_sense_him_,"	"him_,_but"	"PRP$"	"JJ"	"NN"	"VB"	"PRP"	"ε"	"CC"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"he"	"try"	"to"	"what"	"his"	"own"	"common_sense"	"tell"	"him"	"but"	"it"	"be"	"n't"	"possible"	"motive"	"be"	"too"	"blatant"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:04::"	"going_to"	"person"	"was"	"about"	"was_going_to"	"going_to_person"	"person_about"	"she_was_going_to"	"was_going_to_person"	"going_to_person_about"	"person_about_how"	"PRP"	"VBD"	"VB"	"VB"	"NNP"	"IN"	"WRB"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"she"	"going_to"	"tell"	"person"	"about"	"how"	"mistaken"	"she"	"had"	"be"	"but"	"he"	"bring"	"one"	"of"	"the"	"cousin"	"home"	"for"	"supper"	"and"	"all"	"they"	"do"	"be"	"talk_about"	"antelope"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:04::"	"person"	"him"	"∅"	"he"	"∅_person"	"person_him"	"him_he"	"∅_∅_person"	"∅_person_him"	"person_him_he"	"him_he_could"	"ε"	"ε"	"NNP"	"VB"	"PRP"	"PRP"	"VB"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"tell"	"him"	"he"	"could"	"n't"	"do"	"anything"	"like"	"that"	"with"	"his"	"grandma"	"die"	"and"	"he"	"say"	"well"	"they"	"had_to"	"eat"	"did"	"n't"	"they"	"they"	"were"	"n't"	"all"	"die"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:00::"	"to"	"you"	"needs"	"that"	"needs_to"	"to_you"	"you_that"	"one_needs_to"	"needs_to_you"	"to_you_that"	"you_that_the"	"NN"	"VB"	"VB"	"VB"	"PRP"	"IN"	"DT"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"probably"	"no"	"needs"	"to"	"tell"	"you"	"that"	"the"	"way"	"to"	"stop"	"all"	"bloom"	"be"	"to"	"let"	"the"	"blossom"	"go"	"to"	"seed"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:04::"	"going_to"	"me"	"'re"	"what"	"'re_going_to"	"going_to_me"	"me_what"	"you_'re_going_to"	"'re_going_to_me"	"going_to_me_what"	"me_what_i"	"PRP"	"VBP"	"VB"	"VB"	"PRP"	"WP"	"PRP"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"position"	"time"	"person"	"say"	"and"	"she"	"even"	"keep_on"	"wiggle"	"a_bit"	"little"	"bit"	"she"	"was"	"just"	"talk"	"you"	"going_to"	"tell"	"me"	"what"	"i"	"be"	"and"	"what"	"i'm"	"do"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:31:00::"	"could"	"exactly"	"they"	"what"	"they_could"	"could_exactly"	"exactly_what"	";_they_could"	"they_could_exactly"	"could_exactly_what"	"exactly_what_it"	"ε"	"PRP"	"MD"	"VB"	"RB"	"WP"	"PRP"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"this"	"time"	"it"	"be"	"grand"	"they"	"could"	"tell"	"exactly"	"what"	"it"	"be"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:01::"	"child"	"her"	"the"	"further"	"the_child"	"child_her"	"her_further"	",_the_child"	"the_child_her"	"child_her_further"	"her_further_about"	"ε"	"DT"	"NN"	"VB"	"PRP$"	"RB"	"IN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"later_on"	"child"	"tell"	"her"	"further"	"about"	"somersaulting"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:04::"	"have"	"why"	"could"	"."	"could_have"	"have_why"	"why_."	"nobody_could_have"	"could_have_why"	"have_why_."	"why_._∅"	"NN"	"MD"	"VB"	"VB"	"WRB"	"ε"	"ε"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"person"	"become"	"indispensable"	"could"	"have"	"tell"	"why"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:04::"	"``"	"person"	"∅"	"what"	"∅_``"	"``_person"	"person_what"	"∅_∅_``"	"∅_``_person"	"``_person_what"	"person_what_you"	"ε"	"ε"	"ε"	"VB"	"NNP"	"WP"	"PRP"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"person"	"what"	"you"	"do"	"these"	"day"	"my"	"mother"	"advise"	"the"	"child"	"ceremonially"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:04::"	"he"	"the"	"∅"	"committee"	"∅_he"	"he_the"	"the_committee"	"∅_∅_he"	"∅_he_the"	"he_the_committee"	"the_committee_the"	"ε"	"ε"	"PRP"	"VB"	"DT"	"NN"	"DT"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"tell"	"the"	"committee"	"the"	"measure"	"would"	"merely"	"provide"	"means"	"of"	"enforce"	"the"	"escheat"	"law"	"which"	"has"	"be"	"on_the_books"	"since"	"texas"	"be"	"a"	"republic"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:04::"	"person"	"the"	","	"senate"	",_person"	"person_the"	"the_senate"	"absorb_,_person"	",_person_the"	"person_the_senate"	"the_senate_."	"VB"	"ε"	"NNP"	"VB"	"DT"	"NN"	"ε"	"for"	"the"	"day_school"	"in"	"the"	"five"	"county"	"of"	"dallas"	"location"	"location"	"location"	"and"	"location"	"would"	"be"	"which"	"would"	"be"	"a"	"saving"	"of"	"yearly"	"after"	"the"	"first"	"year"	"capital"	"outlay"	"of"	"was"	"absorb"	"person"	"tell"	"the"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:00::"	"to"	"home_folks"	"expect"	"in"	"expect_to"	"to_home_folks"	"home_folks_in"	"he_expect_to"	"expect_to_home_folks"	"to_home_folks_in"	"home_folks_in_dallas"	"PRP"	"VB"	"TO"	"VB"	"NN"	"IN"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"while"	"details"	"are"	"still"	"be"	"to"	"person"	"say"	"he"	"expect"	"to"	"tell"	"home_folks"	"in"	"dallas"	"why"	"he"	"think"	"person"	"proposed"	"constitutional"	"amendment"	"should"	"be"	"reject"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:04::"	"balletomane"	"me"	"a"	"he"	"a_balletomane"	"balletomane_me"	"me_he"	"later_a_balletomane"	"a_balletomane_me"	"balletomane_me_he"	"me_he_had"	"RB"	"DT"	"NN"	"VB"	"PRP"	"PRP"	"VBD"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"a_couple_of"	"day"	"a"	"balletomane"	"tell"	"me"	"he"	"had"	"telephone"	"group"	"for"	"ticket"	"information"	"and"	"was"	"tell"	"the"	"newspaper"	"had"	"make"	"a"	"mistake"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:04::"	"was"	"``"	"and"	"the"	"and_was"	"was_``"	"``_the"	"information_and_was"	"and_was_``"	"was_``_the"	"``_the_newspaper"	"NN"	"CC"	"VBD"	"VB"	"ε"	"DT"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"a_couple_of"	"day"	"later"	"a"	"balletomane"	"tell"	"me"	"had"	"telephone"	"group"	"for"	"ticket"	"information"	"and"	"was"	"tell"	"the"	"newspaper"	"had"	"make"	"a"	"mistake"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:01::"	"and"	"."	"remember"	"∅"	"remember_and"	"and_."	"._∅"	"he_remember_and"	"remember_and_."	"and_._∅"	"._∅_∅"	"PRP"	"VB"	"CC"	"VB"	"ε"	"ε"	"ε"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"if"	"only"	"person"	"could"	"do"	"that"	"the"	"thing"	"he"	"remember"	"and"	"tell"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:04::"	"once"	"person"	"he"	"that"	"he_once"	"once_person"	"person_that"	"that_he_once"	"he_once_person"	"once_person_that"	"person_that_he"	"IN"	"PRP"	"RB"	"VB"	"NNP"	"IN"	"PRP"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"person"	"recall"	"he"	"once"	"tell"	"person"	"that"	"he"	"doubt"	"person"	"would"	"ever"	"play"	"much"	"for"	"him"	"because"	"he"	"seem"	"to"	"be"	"lacking"	"in"	"all"	"of"	"the"	"accepted"	"basketball"	"skill"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:04::"	"he"	"a"	","	"newsman"	",_he"	"he_a"	"a_newsman"	"''_,_he"	",_he_a"	"he_a_newsman"	"a_newsman_."	"ε"	"ε"	"PRP"	"VB"	"DT"	"NN"	"ε"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"i"	"had"	"it"	"tell"	"a"	"newsman"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:00::"	"i"	"him"	"``"	"who"	"``_i"	"i_him"	"him_who"	"∅_``_i"	"``_i_him"	"i_him_who"	"him_who_i"	"ε"	"ε"	"PRP"	"VB"	"PRP"	"WP"	"PRP"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"tell"	"him"	"who"	"i"	"be"	"and"	"he"	"be"	"quite"	"cold"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:00::"	"am"	","	"i"	"the"	"i_am"	"am_,"	",_the"	",_i_am"	"i_am_,"	"am_,_the"	",_the_group"	"ε"	"PRP"	"VBP"	"VB"	"ε"	"DT"	"NNP"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"this"	"year"	"am"	"tell"	"the"	"group"	"network"	"will"	"continue"	"to"	"abide_by"	"the"	"rule"	"but"	"group"	"will"	"play"	"to"	"a"	"conclusion"	"here"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
