"SENSE"	"A1"	"A2"	"A3"	"A4"	"A5"	"A6"	"A7"	"A8"	"A9"	"A10"	"A11"	"A12"	"A13"	"A14"	"A15"	"A16"	"A17"	"A18"	"A19"	"A20"	"A21"	"A22"	"A23"	"A24"	"A25"	"A26"	"A27"	"A28"	"A29"	"A30"	"A31"	"A32"	"A33"	"A34"	"A35"	"A36"	"A37"	"A38"	"A39"	"A40"	"A41"	"A42"	"A43"	"A44"	"A45"	"A46"	"A47"	"A48"	"A49"	"A50"	"A51"	"A52"	"A53"	"A54"	"A55"	"A56"	"A57"	"A58"	"A59"	"A60"	"A61"	"A62"	"A63"	"A64"	"A65"	"A66"	"A67"	"A68"	"A69"	"A70"	"A71"	"A72"	"A73"	"A74"	"A75"	"A76"	"A77"	"A78"	"A79"	"A80"	"A81"	"A82"	"A83"	"A84"	"A85"	"A86"	"A87"	"A88"	"A89"	"A90"	"A91"	"A92"	"A93"	"A94"	"A95"	"A96"	"A97"	"A98"	"A99"	"A100"	"A101"	"A102"	"A103"	"A104"	"A105"	"A106"	"A107"	"A108"	"A109"	"A110"	"A111"	"A112"	"A113"	"A114"	"A115"	"A116"	"A117"	"A118"	"A119"	"A120"	"A121"	"A122"	"A123"	"A124"	"A125"	"A126"	"A127"	"A128"	"A129"	"A130"	"A131"	"A132"	"A133"	"A134"	"A135"	"A136"	"A137"	"A138"	"A139"	"A140"	"A141"	"A142"	"A143"	"A144"	"A145"	"A146"	"A147"	"A148"	"A149"
"2:42:00::"	"who"	"this"	"-"	"special"	"-_who"	"who_this"	"this_special"	"leonard_bernstein_-_who"	"-_who_this"	"who_this_special"	"this_special_affinity"	"NNP"	"ε"	"WP"	"VB"	"DT"	"JJ"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"now"	"that"	"bruno_walter"	"be"	"virtually"	"in"	"retirement"	"and"	"my"	"dear"	"friend"	"dimitri_mitropoulos"	"be"	"no_longer"	"with"	"i"	"be"	"probably"	"the"	"only"	"one"	"with"	"the"	"exception"	"of"	"leonard_bernstein"	"who"	"have"	"this"	"special"	"affinity"	"for"	"and"	"champion"	"the"	"works"	"of"	"bruckner"	"and"	"mahler"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:40:01::"	"he"	"the"	"did"	"time"	"did_he"	"he_the"	"the_time"	",_did_he"	"did_he_the"	"he_the_time"	"the_time_and"	"ε"	"VBD"	"PRP"	"VB"	"DT"	"NN"	"CC"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"with"	"all"	"his"	"activities"	"did"	"he"	"have"	"the"	"time"	"and"	"inclination"	"to"	"do"	"anything"	"else"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:40:00::"	"even"	"the"	"not"	"money"	"not_even"	"even_the"	"the_money"	"did_not_even"	"not_even_the"	"even_the_money"	"the_money_for"	"VBD"	"RB"	"RB"	"VB"	"DT"	"NN"	"IN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"when"	"i"	"mention"	"that"	"for"	"my"	"long"	"voyage"	"i"	"did"	"not"	"even"	"have"	"the"	"money"	"for"	"the"	"return"	"fare"	"but"	"had"	"trust"	"to"	"luck"	"that"	"i"	"would"	"earn"	"a"	"sufficient"	"amount"	"the"	"young"	"people"	"look"	"at"	"me"	"doubtingly"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:40:00::"	"and"	"different"	"backgrounds"	"professional"	"backgrounds_and"	"and_different"	"different_professional"	"varying_backgrounds_and"	"backgrounds_and_different"	"and_different_professional"	"different_professional_and"	"JJ"	"NNS"	"CC"	"VB"	"JJ"	"JJ"	"CC"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"though"	"the"	"four"	"boys"	"and"	"two"	"girls"	"the"	"youngest"	"nineteen"	"years"	"the"	"oldest"	"twenty-four"	"come"	"from"	"varying"	"backgrounds"	"and"	"have"	"different"	"professional"	"and"	"personal"	"interests"	"there"	"be"	"surprising"	"agreement"	"among"	"them"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:40:00::"	"painters"	"less"	"some"	"interest"	"some_painters"	"painters_less"	"less_interest"	"∅_some_painters"	"some_painters_less"	"painters_less_interest"	"less_interest_in"	"ε"	"DT"	"NNS"	"VB"	"JJR"	"NN"	"IN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"painters"	"have"	"less"	"interest"	"in"	"the"	"experience"	"of"	"the"	"moment"	"with"	"its"	"attendant"	"urgencies"	"and"	"ambiguities"	"than"	"in"	"look"	"beyond"	"the"	"flux"	"of"	"particular"	"impressions"	"to"	"a"	"higher"	"more"	"serene"	"level"	"of"	"truth"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:40:00::"	"now"	"-"	"we"	"at_least"	"we_now"	"now_-"	"-_at_least"	"nuclear_weapons_we_now"	"we_now_-"	"now_-_at_least"	"-_at_least_the"	"NN"	"PRP"	"RB"	"VB"	"ε"	"RB"	"DT"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"as"	"i"	"see"	"it"	"if"	"war"	"start"	"and"	"we"	"survive"	"the"	"initial"	"enough"	"to"	"be"	"able"	"to"	"fight_back"	"the"	"nuclear_weapons"	"we"	"now"	"have"	"at_least"	"the"	"bombs"	"can"	"inflict"	"all"	"the"	"demage"	"that"	"be"	"necessary"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:40:00::"	"may"	"the"	"we"	"wisdom"	"we_may"	"may_the"	"the_wisdom"	"that_we_may"	"we_may_the"	"may_the_wisdom"	"the_wisdom_and"	"IN"	"PRP"	"MD"	"VB"	"DT"	"NN"	"CC"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"having"	"lead"	"the"	"world"	"in_this"	"race"	"i"	"pray"	"that"	"we"	"may"	"have"	"the"	"wisdom"	"and"	"courage"	"to"	"lead"	"it"	"out"	"of"	"the"	"race"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:42:00::"	"may"	"certain"	"''"	"merits"	"''_may"	"may_certain"	"certain_merits"	"never_''_may"	"''_may_certain"	"may_certain_merits"	"certain_merits_,"	"RB"	"ε"	"MD"	"VB"	"JJ"	"NNS"	"ε"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"while"	"better"	"late"	"never"	"may"	"have"	"certain"	"merits"	"the"	"award"	"of"	"the"	"nobel_prize"	"for"	"peace"	"to"	"the"	"late"	"dag_hammarskjold"	"strike"	"me"	"as"	"less_than"	"a"	"satisfactory"	"expression"	"of"	"appreciation"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:40:00::"	"apparently"	"an"	"city"	"intense"	"city_apparently"	"apparently_an"	"an_intense"	"official_city_apparently"	"city_apparently_an"	"apparently_an_intense"	"an_intense_hatred"	"NN"	"NNP"	"RB"	"VB"	"DT"	"JJ"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"the"	"whole"	"city"	"apparently"	"have"	"an"	"intense"	"hatred"	"toward"	"birds"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:40:00::"	"problem"	"some"	"the"	"merit"	"the_problem"	"problem_some"	"some_merit"	"to_the_problem"	"the_problem_some"	"problem_some_merit"	"some_merit_."	"TO"	"DT"	"NN"	"VB"	"DT"	"NN"	"ε"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"the"	"new"	"column"	"by"	"maurice_stans"	"regarding"	"business"	"scandals"	"be"	"fair"	"accurate"	"in"	"most"	"respects"	"and"	"his"	"solution"	"to"	"the"	"problem"	"have"	"some"	"merit"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:42:12::"	"hearings"	"to"	"mcclellan"	"do"	"mcclellan_hearings"	"hearings_to"	"to_do"	"the_mcclellan_hearings"	"mcclellan_hearings_to"	"hearings_to_do"	"to_do_with"	"DT"	"NNP"	"NNS"	"VB"	"VB"	"VB"	"VB"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"the"	"area"	"most"	"prominently"	"on"	"during"	"the"	"mcclellan"	"hearings"	"have"	"to"	"do"	"with"	"sweetheart"	"contracts"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:40:00::"	"she"	"no"	"perhaps"	"reason"	"perhaps_she"	"she_no"	"no_reason"	"∅_perhaps_she"	"perhaps_she_no"	"she_no_reason"	"no_reason_to"	"ε"	"RB"	"PRP"	"VB"	"DT"	"NN"	"TO"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"she"	"have"	"no"	"reason"	"to"	"fear"	"these"	"trees"	"that"	"whisper"	"their"	"secrets"	"above"	"her"	"head"	"as"	"she"	"pass"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:42:05::"	"she"	"to"	"∅"	"get_away"	"∅_she"	"she_to"	"to_get_away"	"∅_∅_she"	"∅_she_to"	"she_to_get_away"	"to_get_away_from"	"ε"	"ε"	"PRP"	"VB"	"VB"	"VB"	"IN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"have"	"to"	"get_away"	"from"	"here"	"before_this"	"demoniac"	"swallow_up"	"the"	"liquid"	"of"	"her"	"eyes"	"and"	"sink"	"into"	"the"	"fibers"	"of"	"her"	"brain"	"deprive"	"her"	"of"	"reason"	"and"	"sight"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:40:04::"	"n't"	"that"	"do"	"book"	"do_n't"	"n't_that"	"that_book"	"we_do_n't"	"do_n't_that"	"n't_that_book"	"that_book_."	"PRP"	"VBP"	"RB"	"VB"	"IN"	"NN"	"ε"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"every"	"library"	"borrower"	"or"	"at_least"	"those"	"whose"	"taste"	"go"	"beyond"	"the"	"five-cent"	"fiction"	"rentals"	"know"	"what"	"it"	"to"	"hear"	"the"	"librarian"	"say"	"apologetically"	"i"	"be"	"sorry"	"but"	"we"	"do"	"n't"	"have"	"that"	"book"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:40:04::"	"they"	","	"what"	"or_else"	"what_they"	"they_,"	",_or_else"	"with_what_they"	"what_they_,"	"they_,_or_else"	",_or_else_depend_on"	"IN"	"WP"	"PRP"	"VB"	"ε"	"RB"	"VB"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"confront"	"with"	"this"	"situation"	"most"	"libraries"	"either"	"endure"	"the"	"severe"	"limitations"	"their"	"budgets"	"and"	"do"	"what"	"they"	"can"	"with"	"what"	"they"	"have"	"or_else"	"depend_on"	"the"	"bounty"	"of"	"patrons"	"and"	"local_governments"	"to"	"supplement"	"their"	"annual"	"funds"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:42:00::"	"state"	"what"	"new_york"	"be"	"new_york_state"	"state_what"	"what_be"	"∅_new_york_state"	"new_york_state_what"	"state_what_be"	"what_be_probably"	"ε"	"NN"	"NNP"	"VB"	"WP"	"VB"	"RB"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"state"	"have"	"what"	"be"	"probably"	"the_most"	"advanced"	"of"	"these"	"co-operative"	"systems"	"so"	"well"	"developed"	"that"	"it"	"has"	"become"	"a"	"model"	"for"	"to"	"follow"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:40:04::"	"we"	"and"	"what"	"why"	"what_we"	"we_and"	"and_why"	"understand_what_we"	"what_we_and"	"we_and_why"	"and_why_we"	"VB"	"WP"	"PRP"	"VB"	"CC"	"WRB"	"PRP"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"armed_forces"	"day"	"be"	"the"	"annual"	"report"	"on"	"this"	"investment"	"a"	"public_presentation"	"designed"	"to"	"give"	"our"	"own"	"people"	"and"	"the"	"people"	"of"	"who"	"stand"	"with"	"us"	"for"	"peace"	"with"	"freedom"	"and"	"justice"	"the"	"best"	"opportunity"	"to"	"see"	"and"	"understand"	"what"	"we"	"have"	"and"	"why"	"we"	"have"	"it"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:40:04::"	"we"	"it"	"why"	"."	"why_we"	"we_it"	"it_."	"and_why_we"	"why_we_it"	"we_it_."	"it_._∅"	"CC"	"WRB"	"PRP"	"VB"	"PRP"	"ε"	"ε"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"armed_forces"	"day"	"be"	"the"	"annual"	"report"	"on"	"this"	"investment"	"a"	"public_presentation"	"designed"	"to"	"give"	"our"	"own"	"people"	"and"	"the"	"people"	"of"	"lands"	"who"	"with"	"us"	"for"	"peace"	"with"	"freedom"	"and"	"justice"	"the"	"best"	"opportunity"	"to"	"see"	"and"	"understand"	"what"	"we"	"have"	"and"	"why"	"we"	"have"	"it"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:39:06::"	"'s"	"some"	"he"	"kind_of"	"he_'s"	"'s_some"	"some_kind_of"	"``_he_'s"	"he_'s_some"	"'s_some_kind_of"	"some_kind_of_a"	"ε"	"PRP"	"VBZ"	"VB"	"DT"	"RB"	"DT"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"he"	"some"	"kind_of"	"a"	"fit"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
