"SENSE"	"A1"	"A2"	"A3"	"A4"	"A5"	"A6"	"A7"	"A8"	"A9"	"A10"	"A11"	"A12"	"A13"	"A14"	"A15"	"A16"	"A17"	"A18"	"A19"	"A20"	"A21"	"A22"	"A23"	"A24"	"A25"	"A26"	"A27"	"A28"	"A29"	"A30"	"A31"	"A32"	"A33"	"A34"	"A35"	"A36"	"A37"	"A38"	"A39"	"A40"	"A41"	"A42"	"A43"	"A44"	"A45"	"A46"	"A47"	"A48"	"A49"	"A50"	"A51"	"A52"	"A53"	"A54"	"A55"	"A56"	"A57"	"A58"	"A59"	"A60"	"A61"	"A62"	"A63"	"A64"	"A65"	"A66"	"A67"	"A68"	"A69"	"A70"	"A71"	"A72"	"A73"	"A74"	"A75"	"A76"	"A77"	"A78"	"A79"	"A80"	"A81"	"A82"	"A83"	"A84"	"A85"	"A86"	"A87"	"A88"	"A89"	"A90"	"A91"	"A92"	"A93"	"A94"	"A95"	"A96"	"A97"	"A98"	"A99"	"A100"	"A101"	"A102"	"A103"	"A104"	"A105"	"A106"	"A107"	"A108"	"A109"	"A110"	"A111"	"A112"	"A113"	"A114"	"A115"	"A116"	"A117"	"A118"	"A119"	"A120"	"A121"	"A122"
"2:38:04::"	"did"	","	"himself"	"bearded"	"himself_did"	"did_,"	",_bearded"	"castro_himself_did"	"himself_did_,"	"did_,_bearded"	",_bearded_,"	"NNP"	"PRP"	"VBD"	"VB"	"ε"	"JJ"	"ε"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"and_then"	"himself"	"did"	"come"	"bearded"	"smiling"	"yet"	"if"	"you"	"look"	"closely"	"you"	"see"	"that"	"his"	"eyes"	"did"	"not"	"pick_up"	"the"	"smile"	"on"	"his"	"lips"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:38:04::"	"fidel_castro"	"into"	"as"	"havana"	"as_fidel_castro"	"fidel_castro_into"	"into_havana"	"hope_as_fidel_castro"	"as_fidel_castro_into"	"fidel_castro_into_havana"	"into_havana_."	"NN"	"IN"	"NNP"	"VB"	"VB"	"NNP"	"ε"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"i"	"be"	"full"	"hope"	"as"	"fidel_castro"	"come"	"into"	"havana"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:38:04::"	"has"	"."	"one"	"∅"	"one_has"	"has_."	"._∅"	"no_one_has"	"one_has_."	"has_._∅"	"._∅_∅"	"DT"	"CD"	"VBZ"	"VB"	"ε"	"ε"	"ε"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"no"	"has"	"come"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:42:09::"	"had"	"from"	"family"	"miyagi_prefecture"	"family_had"	"had_from"	"from_miyagi_prefecture"	"momoyama_family_had"	"family_had_from"	"had_from_miyagi_prefecture"	"from_miyagi_prefecture_,"	"NNP"	"NN"	"VBD"	"VB"	"VB"	"NNP"	"ε"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"the"	"family"	"had"	"come"	"from"	"miyagi_prefecture"	"in"	"the"	"northeast"	"of"	"the"	"main"	"japanese"	"island"	"of"	"honshu"	"where"	"there"	"be"	"still"	"traces"	"of"	"the"	"mysterious"	"ainu"	"strain"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:38:00::"	"had"	"to"	"i"	"chicago"	"i_had"	"had_to"	"to_chicago"	"∅_i_had"	"i_had_to"	"had_to_chicago"	"to_chicago_from"	"ε"	"PRP"	"VBD"	"VB"	"VB"	"NNP"	"IN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"had"	"come"	"to"	"chicago"	"from"	"new_york"	"early"	"in"	"september"	"with"	"a"	"dramatic_production"	"called"	"ask_tony"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:38:04::"	"it"	"off"	"day"	"the"	"day_it"	"it_off"	"off_the"	"the_day_it"	"day_it_off"	"it_off_the"	"off_the_ship"	"DT"	"NN"	"PRP"	"VB"	"RB"	"DT"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"an"	"ancient"	"rolls-royce"	"as"	"shiningly"	"as"	"the"	"day"	"it"	"come"	"off"	"the"	"ship"	"be"	"parked"	"at"	"the"	"curb"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:38:04::"	"not"	"from"	"will"	"vero_beach"	"will_not"	"not_from"	"from_vero_beach"	"mrs._hamm_will_not"	"will_not_from"	"not_from_vero_beach"	"from_vero_beach_,"	"NNP"	"MD"	"RB"	"VB"	"VB"	"NNP"	"ε"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"mrs._hamm"	"not"	"come"	"from"	"vero_beach"	"fla."	"for"	"the"	"wedding"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:38:04::"	"to"	"all_the_way"	"missile"	"from"	"missile_to"	"to_all_the_way"	"all_the_way_from"	"a_missile_to"	"missile_to_all_the_way"	"to_all_the_way_from"	"all_the_way_from_the"	"DT"	"NN"	"TO"	"VB"	"RB"	"IN"	"DT"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"it"	"would"	"be"	"even"	"more"	"valuable"	"because"	"that"	"same"	"aircraft"	"could"	"immediately"	"any"	"targets"	"it"	"discover"	"no"	"need"	"to"	"wait"	"for"	"a"	"missile"	"to"	"come"	"all_the_way"	"from"	"the"	"united_states"	"with"	"the"	"chance"	"that"	"the"	"target"	"if"	"it"	"be"	"mobile"	"would"	"be"	"gone"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:38:04::"	"war"	"in"	"if"	"spite"	"if_war"	"war_in"	"in_spite"	"and_if_war"	"if_war_in"	"war_in_spite"	"in_spite_of"	"CC"	"IN"	"NN"	"VB"	"VB"	"NN"	"IN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"if"	"we"	"fail"	"to"	"develop"	"the"	"means"	"to"	"hunt_down"	"and"	"destroy"	"enemy"	"military_force"	"with"	"extreme"	"care"	"and"	"precision"	"and"	"if"	"war"	"come"	"in"	"spite"	"of"	"our"	"most"	"ardent"	"desires"	"for"	"peace"	"our"	"choice"	"of"	"alternatives"	"will"	"be"	"truly"	"frightening"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:30:01::"	"testimony"	"during"	"his"	"a"	"his_testimony"	"testimony_during"	"during_a"	"∅_his_testimony"	"his_testimony_during"	"testimony_during_a"	"during_a_hearing"	"ε"	"PRP$"	"NN"	"VB"	"IN"	"DT"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"testimony"	"come"	"during"	"a"	"hearing"	"on"	"a"	"bill"	"raise"	"fees"	"for"	"a"	"wide"	"variety"	"of"	"licenses"	"permits"	"and"	"city"	"services"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:38:04::"	"to"	","	"foals"	"jenny"	"foals_to"	"to_,"	",_jenny"	"of_foals_to"	"foals_to_,"	"to_,_jenny"	",_jenny_could"	"IN"	"NNS"	"TO"	"VB"	"ε"	"NNP"	"MD"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"listen"	"for"	"hours"	"to"	"his"	"laments"	"that"	"the"	"war"	"and"	"mist_fair"	"poverty"	"afterwards"	"had"	"rob"	"the"	"mare"	"of"	"many_a"	"racing"	"triumph"	"and"	"to"	"predictions"	"of"	"greatness"	"for"	"the"	"procession"	"of"	"foals"	"to"	"come"	"jenny"	"could"	"look_forward"	"to"	"years"	"of"	"conflict"	"with"	"an"	"animal"	"who"	"dislike"	"her"	"intensely"	"and"	"show"	"it"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:38:04::"	"time"	","	"her"	"she"	"her_time"	"time_,"	",_she"	"when_her_time"	"her_time_,"	"time_,_she"	",_she_be"	"WRB"	"PRP$"	"NN"	"VB"	"ε"	"PRP"	"VB"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"the"	"chances"	"be"	"against"	"his"	"be"	"to"	"humor"	"her"	"when"	"her"	"time"	"come"	"she"	"be"	"sure"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:38:04::"	"had"	"."	"miss_sis"	"∅"	"miss_sis_had"	"had_."	"._∅"	"and_miss_sis_had"	"miss_sis_had_."	"had_._∅"	"._∅_∅"	"CC"	"NNP"	"VBD"	"VB"	"ε"	"ε"	"ε"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"doc_dunne"	"miss_sis"	"had"	"come"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:30:13::"	"may"	":"	"session"	"∅"	"session_may"	"may_:"	":_∅"	"of_this_session_may"	"session_may_:"	"may_:_∅"	":_∅_∅"	"RB"	"NN"	"MD"	"VB"	"ε"	"ε"	"ε"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"out"	"session"	"may"	"come"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:38:04::"	"guests"	"by"	","	"chartered"	",_guests"	"guests_by"	"by_chartered"	"country_club_,_guests"	",_guests_by"	"guests_by_chartered"	"by_chartered_plane"	"NN"	"ε"	"NNS"	"VB"	"VB"	"JJ"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"when"	"dr._w._a._swim"	"celebrate"	"his"	"th"	"birthday"	"the"	"wilshire"	"country_club"	"guests"	"come"	"by"	"chartered"	"plane"	"from"	"all_over"	"the"	"country"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:30:03::"	"budapest"	"to"	"of"	"a"	"of_budapest"	"budapest_to"	"to_a"	"university_of_budapest"	"of_budapest_to"	"budapest_to_a"	"to_a_sudden"	"NNP"	"IN"	"NNP"	"VB"	"VB"	"DT"	"JJ"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"her"	"days"	"as"	"an"	"at"	"the"	"university"	"of"	"budapest"	"come"	"to"	"a"	"sudden"	"end"	"during"	"the"	"hungarian"	"uprisings"	"in"	"and"	"she"	"and"	"her"	"husband"	"stephen"	"flee"	"to"	"vienna"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:38:04::"	"to"	"face_to_face"	"are"	"with"	"are_to"	"to_face_to_face"	"face_to_face_with"	"children_are_to"	"are_to_face_to_face"	"to_face_to_face_with"	"face_to_face_with_when"	"NNS"	"VBP"	"TO"	"VB"	"RB"	"IN"	"WRB"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"be"	"this"	"what"	"children"	"are"	"to"	"come"	"face_to_face"	"with"	"when"	"they"	"be"	"ready"	"for"	"college"	"in"	"a_few"	"years"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:38:04::"	"it"	"too_close"	"though"	"for"	"though_it"	"it_too_close"	"too_close_for"	",_though_it"	"though_it_too_close"	"it_too_close_for"	"too_close_for_comfort"	"ε"	"IN"	"PRP"	"VB"	"JJ"	"IN"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"happily"	"for"	"then"	"the"	"boston_association"	"did"	"not"	"actually"	"command"	"to"	"leave"	"the"	"room"	"though"	"it"	"come"	"too_close"	"for"	"comfort"	"to"	"what"	"would"	"have"	"be"	"an"	"unforgivable"	"brutality"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:38:00::"	"``"	"here"	"∅"	"''"	"∅_``"	"``_here"	"here_''"	"∅_∅_``"	"∅_``_here"	"``_here_''"	"here_''_."	"ε"	"ε"	"ε"	"VB"	"RB"	"ε"	"ε"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"here"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:30:01::"	"pohl"	"at"	"against"	"4"	"against_pohl"	"pohl_at"	"at_4"	"verdict_against_pohl"	"against_pohl_at"	"pohl_at_4"	"at_4_:"	"NN"	"IN"	"NNP"	"VB"	"IN"	"CD"	"ε"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"a"	"against"	"pohl"	"come"	"at"	"p."	"m."	"after"	"almost"	"hours"	"of"	"deliberation"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:30:01::"	"verdict"	"three"	"the"	"hours"	"the_verdict"	"verdict_three"	"three_hours"	"∅_the_verdict"	"the_verdict_three"	"verdict_three_hours"	"three_hours_later"	"ε"	"DT"	"NN"	"VB"	"CD"	"NNS"	"RB"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"verdict"	"come"	"three"	"hours"	"later"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:38:04::"	"by"	"to"	"kowalski"	"the"	"kowalski_by"	"by_to"	"to_the"	"surprise_kowalski_by"	"kowalski_by_to"	"by_to_the"	"to_the_home"	"VB"	"NNP"	"IN"	"VB"	"VB"	"DT"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"another"	"neighbor"	"mrs._frank_c._smith"	"pall_mall"	"sterling_township"	"surprise"	"by"	"come"	"to"	"the"	"home"	"yesterday"	"with"	"collect"	"locally"	"toward"	"the"	"funeral"	"costs"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:30:01::"	"not"	","	"could"	"she"	"could_not"	"not_,"	",_she"	"which_could_not"	"could_not_,"	"not_,_she"	",_she_slip"	"WDT"	"MD"	"RB"	"VB"	"ε"	"PRP"	"VB"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"after"	"the"	"sad"	"impatient"	"moment"	"for"	"comfort"	"which"	"could"	"not"	"come"	"she"	"slip"	"out_of_bed"	"and"	"go"	"to"	"the"	"open"	"window"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:38:00::"	"and"	"here"	"house"	","	"house_and"	"and_here"	"here_,"	"safe_house_and"	"house_and_here"	"and_here_,"	"here_,_hand_in_hand"	"JJ"	"NN"	"CC"	"VB"	"RB"	"ε"	"RB"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"she"	"remember"	"suddenly"	"a"	"night"	"of"	"savage"	"moonlight"	"and"	"scudding"	"clouds"	"when"	"she"	"and"	"adelia"	"dare"	"each"	"had"	"steal"	"out"	"of"	"their"	"great"	"safe"	"house"	"and"	"come"	"here"	"hand_in_hand"	"hope"	"and"	"fear"	"ghosts"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
