"SENSE"	"A1"	"A2"	"A3"	"A4"	"A5"	"A6"	"A7"	"A8"	"A9"	"A10"	"A11"	"A12"	"A13"	"A14"	"A15"	"A16"	"A17"	"A18"	"A19"	"A20"	"A21"	"A22"	"A23"	"A24"	"A25"	"A26"	"A27"	"A28"	"A29"	"A30"	"A31"	"A32"	"A33"	"A34"	"A35"	"A36"	"A37"	"A38"	"A39"	"A40"	"A41"	"A42"	"A43"	"A44"	"A45"	"A46"	"A47"	"A48"	"A49"	"A50"	"A51"	"A52"	"A53"	"A54"	"A55"	"A56"	"A57"	"A58"	"A59"	"A60"	"A61"	"A62"	"A63"	"A64"	"A65"	"A66"	"A67"	"A68"	"A69"	"A70"	"A71"	"A72"	"A73"	"A74"	"A75"	"A76"	"A77"	"A78"	"A79"	"A80"	"A81"	"A82"	"A83"	"A84"	"A85"	"A86"	"A87"	"A88"	"A89"	"A90"	"A91"	"A92"	"A93"	"A94"	"A95"	"A96"	"A97"	"A98"	"A99"	"A100"	"A101"	"A102"	"A103"	"A104"	"A105"	"A106"	"A107"	"A108"	"A109"	"A110"	"A111"	"A112"	"A113"	"A114"	"A115"	"A116"	"A117"	"A118"	"A119"	"A120"
"3:00:01::"	"when"	"of"	"go_down"	"the"	"go_down_when"	"when_of"	"of_the"	"cholesterol_go_down_when"	"go_down_when_of"	"when_of_the"	"of_the_thyroid_gland"	"NN"	"VB"	"WRB"	"JJ"	"JJ"	"DT"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"write"	"does"	"the"	"go_down"	"when"	"most"	"of"	"the"	"thyroid_gland"	"is"	"remove"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"4:02:00::"	"``"	"memorable"	"'s"	"speech"	"'s_``"	"``_memorable"	"memorable_speech"	"person_'s_``"	"'s_``_memorable"	"``_memorable_speech"	"memorable_speech_and"	"NNP"	"POS"	"ε"	"RB"	"JJ"	"NN"	"CC"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"thanks"	"to"	"spoken_arts_records"	"history"	"buff"	"hear"	"person"	"most"	"memorable"	"speech"	"and"	"letter"	"in"	"a"	"two"	"disc"	"set"	"interpret"	"by"	"person"	"authority"	"and"	"lecturer"	"person"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"3:00:02::"	"in"	"championship"	"see"	"olympic"	"see_in"	"in_championship"	"championship_olympic"	"commonly_see_in"	"see_in_championship"	"in_championship_olympic"	"championship_olympic_lifter"	"RB"	"VB"	"IN"	"JJ"	"NN"	"JJ"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"definition"	"of"	"the"	"thigh"	"at"	"the"	"part"	"is"	"quite"	"commonly"	"see"	"in"	"most"	"championship"	"olympic"	"lifter"	"which"	"be"	"easily"	"understandable"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"4:02:00::"	"the"	"valuable"	"of"	"member"	"of_the"	"the_valuable"	"valuable_member"	"one_of_the"	"of_the_valuable"	"the_valuable_member"	"valuable_member_of"	"JJ"	"IN"	"RB"	"RB"	"JJ"	"NN"	"IN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"person"	"does"	"n't"	"even"	"have"	"a"	"nose"	"or"	"hip_pad"	"but"	"he"	"one"	"of"	"the"	"most"	"valuable"	"member"	"of"	"the"	"group"	"team"	"that"	"will"	"be"	"heavily"	"favor"	"saturday"	"over"	"oklahoma"	"in"	"the"	"cotton_bowl"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"3:00:02::"	"∅"	"recreation"	"∅"	"work"	"∅_∅"	"∅_recreation"	"recreation_work"	"∅_∅_∅"	"∅_∅_recreation"	"∅_recreation_work"	"recreation_work_call_for"	"ε"	"ε"	"ε"	"JJ"	"NN"	"NN"	"VB"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"recreation"	"work"	"call_for"	"a"	"good_deal"	"of"	"pre"	"planning"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"4:02:01::"	"be"	"heavily"	"will"	"use"	"will_be"	"be_heavily"	"heavily_use"	"area_will_be"	"will_be_heavily"	"be_heavily_use"	"heavily_use_for"	"NN"	"VB"	"VB"	"RB"	"RB"	"VB"	"IN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"inspect"	"the"	"site"	"in"	"the"	"field"	"during"	"the"	"of"	"the"	"year"	"when"	"the"	"area"	"will"	"be"	"most"	"heavily"	"use"	"for"	"recreation"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"4:02:00::"	"the"	"desirable"	"of"	"feature"	"of_the"	"the_desirable"	"desirable_feature"	"one_of_the"	"of_the_desirable"	"the_desirable_feature"	"desirable_feature_for"	"CD"	"IN"	"RB"	"RB"	"JJ"	"NN"	"IN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"one"	"the"	"most"	"desirable"	"feature"	"for"	"a"	"park"	"be"	"beautiful"	"view"	"or"	"scenery"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"4:02:00::"	"the"	"valuable"	"of"	"factor"	"of_the"	"the_valuable"	"valuable_factor"	"one_of_the"	"of_the_valuable"	"the_valuable_factor"	"valuable_factor_you"	"JJ"	"IN"	"RB"	"RB"	"JJ"	"NN"	"PRP"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"water"	"interest"	"one"	"of"	"the"	"most"	"valuable"	"factor"	"you"	"can"	"find"	"for"	"a"	"recreation"	"site"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"3:00:02::"	"∅"	"country"	"∅"	"in"	"∅_∅"	"∅_country"	"country_in"	"∅_∅_∅"	"∅_∅_country"	"∅_country_in"	"country_in_this"	"ε"	"ε"	"ε"	"JJ"	"NN"	"RB"	"RB"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"country"	"in"	"this"	"second"	"category"	"share"	"the"	"difficulty"	"of"	"have"	"many"	"of"	"the"	"structure"	"of"	"a"	"modern"	"political"	"and"	"social_system"	"without"	"the"	"modern"	"standard"	"of"	"performance"	"require"	"to"	"make"	"them"	"effective"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"4:02:00::"	"the"	"vulnerable"	"be"	"of"	"be_the"	"the_vulnerable"	"vulnerable_of"	"it_be_the"	"be_the_vulnerable"	"the_vulnerable_of"	"vulnerable_of_the"	"PRP"	"VB"	"RB"	"RB"	"JJ"	"IN"	"DT"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"person"	"point_out"	"that"	"since"	"our"	"country"	"is"	"more"	"than"	"the"	"soviet_union"	"or"	"red_china"	"it"	"be"	"the"	"most"	"vulnerable"	"of"	"the"	"great_power"	"europe"	"of_course"	"must"	"be"	"write_off"	"out_of_hand"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
