"SENSE"	"A1"	"A2"	"A3"	"A4"	"A5"	"A6"	"A7"	"A8"	"A9"	"A10"	"A11"	"A12"	"A13"	"A14"	"A15"	"A16"	"A17"	"A18"	"A19"	"A20"	"A21"	"A22"	"A23"	"A24"	"A25"	"A26"	"A27"	"A28"	"A29"	"A30"	"A31"	"A32"	"A33"	"A34"	"A35"	"A36"	"A37"	"A38"	"A39"	"A40"	"A41"	"A42"	"A43"	"A44"	"A45"	"A46"	"A47"	"A48"	"A49"	"A50"	"A51"	"A52"	"A53"	"A54"	"A55"	"A56"	"A57"	"A58"	"A59"	"A60"	"A61"	"A62"	"A63"	"A64"	"A65"	"A66"	"A67"	"A68"	"A69"	"A70"	"A71"	"A72"	"A73"	"A74"	"A75"	"A76"	"A77"	"A78"	"A79"	"A80"	"A81"	"A82"	"A83"	"A84"	"A85"	"A86"	"A87"	"A88"	"A89"	"A90"	"A91"	"A92"	"A93"	"A94"	"A95"	"A96"	"A97"	"A98"	"A99"	"A100"	"A101"	"A102"	"A103"	"A104"	"A105"	"A106"	"A107"	"A108"	"A109"	"A110"	"A111"	"A112"	"A113"	"A114"	"A115"	"A116"	"A117"	"A118"	"A119"	"A120"
"2:39:00::"	"it"	"long"	"∅"	","	"∅_it"	"it_long"	"long_,"	"∅_∅_it"	"∅_it_long"	"it_long_,"	"long_,_at_least"	"ε"	"ε"	"PRP"	"VB"	"JJ"	"ε"	"RB"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"seem"	"long"	"at_least"	"to"	"person"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:39:00::"	"it"	"to"	"unnecessary"	"him"	"unnecessary_it"	"it_to"	"to_him"	"how_unnecessary_it"	"unnecessary_it_to"	"it_to_him"	"to_him_to"	"RB"	"JJ"	"PRP"	"VB"	"TO"	"PRP"	"TO"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"roleplaying"	"was"	"offer"	"as"	"a"	"solution"	"and"	"the"	"procedure"	"work"	"as_follows"	"all"	"candidate"	"were"	"invite"	"to"	"a"	"hotel"	"conference_room"	"where"	"president"	"explain"	"the"	"difficulty"	"he"	"have"	"and"	"how"	"unnecessary"	"it"	"seem"	"to"	"him"	"to"	"hire"	"people"	"who"	"just"	"did"	"not"	"work_out"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:39:00::"	"n't"	"too"	"did"	"sure"	"did_n't"	"n't_too"	"too_sure"	"person_did_n't"	"did_n't_too"	"n't_too_sure"	"too_sure_himself"	"NNP"	"VBD"	"RB"	"VB"	"RB"	"JJ"	"PRP"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"person"	"n't"	"seem"	"too"	"sure"	"himself"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:39:00::"	"note"	"to"	"anonymous"	"be"	"anonymous_note"	"note_to"	"to_be"	"the_anonymous_note"	"anonymous_note_to"	"note_to_be"	"to_be_all-knowing"	"DT"	"JJ"	"NN"	"VB"	"TO"	"VB"	"JJ"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"the"	"author"	"the"	"anonymous"	"note"	"seem"	"to"	"be"	"all-knowing"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:39:01::"	"have"	"to"	"i"	"emphasize"	"i_have"	"have_to"	"to_emphasize"	"if_i_have"	"i_have_to"	"have_to_emphasize"	"to_emphasize_the"	"IN"	"PRP"	"VBP"	"VB"	"TO"	"VB"	"DT"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"if"	"have"	"seem"	"to"	"emphasize"	"the"	"structure"	"of"	"the"	"composition"	"i"	"mean"	"to"	"project"	"equal"	"concern"	"for"	"color"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:39:00::"	"it"	","	"what"	"he"	"what_it"	"it_,"	",_he"	"be_what_it"	"what_it_,"	"it_,_he"	",_he_'d"	"VB"	"WP"	"PRP"	"VB"	"ε"	"PRP"	"MD"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"well"	"it"	"had"	"be"	"what"	"it"	"seem"	"he"	"have"	"no"	"idea"	"the"	"girl"	"be"	"in"	"there"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:39:00::"	"nerve"	"frostbitten"	"his"	"down"	"his_nerve"	"nerve_frostbitten"	"frostbitten_down"	";_his_nerve"	"his_nerve_frostbitten"	"nerve_frostbitten_down"	"frostbitten_down_to"	"ε"	"PRP$"	"NN"	"VB"	"JJ"	"RB"	"TO"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"a"	"seeping"	"coldness"	"enter"	"being"	"his"	"nerve"	"seem"	"frostbitten"	"down"	"to"	"the"	"tip"	"of"	"his"	"tingling"	"finger"	"and"	"his"	"spine"	"feel"	"stiff"	"and"	"glass"	"like"	"liable"	"to"	"break"	"like"	"an"	"icicle"	"at"	"any"	"moment"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:39:01::"	"it"	"that"	"but"	"one"	"but_it"	"it_that"	"that_one"	"ambiguous_but_it"	"but_it_that"	"it_that_one"	"that_one_of"	"JJ"	"CC"	"PRP"	"VB"	"IN"	"JJ"	"IN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"the"	"sequence"	"of"	"event"	"lead"	"to"	"important"	"discovery"	"still"	"remain"	"ambiguous"	"but"	"it"	"seem"	"that"	"one"	"of"	"the"	"advanced"	"student"	"at"	"the"	"university"	"relate"	"that"	"the"	"first"	"direct"	"event"	"that"	"lead"	"to"	"the"	"publication"	"of"	"person"	"discovery"	"occur"	"during"	"a"	"private"	"lecture"	"make"	"before"	"a"	"group"	"of"	"advanced"	"student"	"in"	"the"	"spring"	"of"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:39:00::"	"may"	"that"	"it"	"a"	"it_may"	"may_that"	"that_a"	",_it_may"	"it_may_that"	"may_that_a"	"that_a_certain"	"ε"	"PRP"	"MD"	"VB"	"IN"	"DT"	"JJ"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"with"	"troops"	"disperse"	"on"	"field_of_battle"	"rather"	"on"	"the"	"parade_ground"	"it"	"may"	"seem"	"that"	"a"	"certain"	"amount"	"of"	"monitor"	"is"	"automatically"	"enforce"	"by"	"the"	"line"	"of"	"communication"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:39:00::"	"'"	"to"	"weighting"	"be"	"weighting_'"	"'_to"	"to_be"	"'_weighting_'"	"weighting_'_to"	"'_to_be"	"to_be_the"	"ε"	"NN"	"ε"	"VB"	"TO"	"VB"	"DT"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"as"	"to"	"relative_frequency"	"of"	"competing"	"root"	"vs."	"etc."	"person"	"with"	"his"	"seem"	"to"	"be"	"the"	"first"	"to"	"have"	"consider"	"the"	"significance"	"this"	"might"	"have"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:39:00::"	"it"	"probable"	","	"that"	",_it"	"it_probable"	"probable_that"	"date_,_it"	",_it_probable"	"it_probable_that"	"probable_that_the"	"NN"	"ε"	"PRP"	"VB"	"JJ"	"IN"	"DT"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"at"	"this"	"it"	"seem"	"probable"	"that"	"the"	"name"	"of"	"person"	"will"	"appear"	"in"	"the"	"archives"	"of"	"history"	"as"	"an"	"effective"	"traditionalist"	"who"	"be"	"fully"	"aware"	"of"	"the"	"lure"	"and"	"danger"	"of"	"experimentation"	"and"	"use"	"it"	"as"	"it"	"serve"	"his"	"purpose"	"yet"	"be"	"never"	"caught_up"	"in"	"it"	"never"	"a"	"slave"	"to"	"its"	"academic"	"dialectic"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:39:00::"	","	"to"	"mah-jongg"	"be"	"mah-jongg_,"	",_to"	"to_be"	"with_mah-jongg_,"	"mah-jongg_,_to"	",_to_be"	"to_be_stage"	"IN"	"NN"	"ε"	"VB"	"TO"	"VB"	"VB"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"opera"	"in"	"the"	"grand_tradition"	"with"	"mah-jongg"	"seem"	"to"	"be"	"stage"	"a"	"well"	"deserved"	"comeback"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:39:00::"	"it"	"logical"	","	"to"	",_it"	"it_logical"	"logical_to"	"available_,_it"	",_it_logical"	"it_logical_to"	"logical_to_expect"	"JJ"	"ε"	"PRP"	"VB"	"JJ"	"TO"	"VB"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"from"	"the"	"equilibrium"	"sorption"	"which"	"be"	"available"	"it"	"seem"	"logical"	"to"	"expect"	"that"	"polyphosphate"	"ion"	"would"	"be"	"strongly"	"sorb"	"on"	"the"	"surface"	"of"	"the"	"dirt"	"especially"	"clay"	"soil"	"so"	"as"	"to"	"give"	"it"	"a"	"greatly"	"increased"	"negative_charge"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:39:00::"	"it"	"incredible"	"make"	"and"	"make_it"	"it_incredible"	"incredible_and"	"that_make_it"	"make_it_incredible"	"it_incredible_and"	"incredible_and_irrelevant"	"IN"	"VB"	"VB"	"VB"	"JJ"	"CC"	"JJ"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"and"	"yet"	"this"	"be"	"exactly"	"the"	"risk"	"we"	"run"	"when"	"we"	"assume"	"as"	"we"	"too"	"often"	"that"	"we"	"can"	"continue"	"to"	"preach"	"the"	"gospel"	"in"	"a"	"form"	"that"	"make"	"it"	"seem"	"incredible"	"and"	"irrelevant"	"to"	"cultured"	"man"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:39:01::"	"it"	"clear"	"∅"	","	"∅_it"	"it_clear"	"clear_,"	"∅_∅_it"	"∅_it_clear"	"it_clear_,"	"clear_,_from"	"ε"	"ε"	"PRP"	"VB"	"JJ"	"ε"	"IN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"seem"	"clear"	"from"	"the"	"counterbalanced"	"shape"	"of"	"the"	"series"	"of"	"arrow"	"in"	"figure"	"that"	"there"	"was"	"about"	"an"	"equal"	"number"	"of"	"early"	"and"	"late"	"onset"	"and"	"completion"	"for"	"the"	"girl"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:39:00::"	"it"	"just"	"that"	"a"	"that_it"	"it_just"	"just_a"	"near_that_it"	"that_it_just"	"it_just_a"	"just_a_piece"	"JJ"	"IN"	"PRP"	"VB"	"RB"	"RB"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"the"	"gunfire"	"which"	"be"	"near"	"that"	"it"	"seem"	"just"	"a"	"piece"	"up"	"the"	"road"	"now"	"stop"	"for"	"long"	"enough"	"to"	"count"	"to"	"twenty"	"and"	"in"	"that"	"brief"	"interval"	"a"	"redcoat"	"officer"	"come"	"tear"	"down"	"the"	"road"	"whip"	"his"	"horse"	"fit"	"to"	"kill"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:39:00::"	"must"	"like"	"he"	"a"	"he_must"	"must_like"	"like_a"	"that_he_must"	"he_must_like"	"must_like_a"	"like_a_hypocrite"	"IN"	"PRP"	"VB"	"VB"	"IN"	"DT"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"person"	"be"	"that"	"he"	"must"	"seem"	"like"	"a"	"hypocrite"	"stand"	"there"	"and"	"argue"	"that"	"he"	"could"	"not"	"permit"	"a"	"public"	"performance"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:39:00::"	"people"	"to"	"kind"	"think"	"kind_people"	"people_to"	"to_think"	"you_kind_people"	"kind_people_to"	"people_to_think"	"to_think_''"	"PRP"	"JJ"	"NN"	"VB"	"TO"	"VB"	"ε"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"i"	"simply"	"like"	"to"	"know"	"if"	"be"	"as_good_as"	"you"	"kind"	"people"	"seem"	"to"	"think"	"he"	"say"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:39:00::"	"it"	"meaningful"	"that"	"to"	"that_it"	"it_meaningful"	"meaningful_to"	"so_that_it"	"that_it_meaningful"	"it_meaningful_to"	"meaningful_to_compare"	"RB"	"RB"	"PRP"	"VB"	"JJ"	"TO"	"VB"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"although"	"there"	"some"	"variation"	"in"	"result"	"which"	"must"	"be"	"attribute"	"either"	"to"	"trace"	"impurity"	"or"	"to"	"variation"	"wall"	"effect"	"the"	"photochemical_exchange"	"in"	"the"	"gas"	"phase"	"be"	"sufficiently"	"reproducible"	"so"	"that"	"it"	"seem"	"meaningful"	"to"	"compare"	"the"	"reaction"	"rate"	"in"	"different"	"series"	"of"	"reaction"	"tube"	"for"	"the"	"purpose"	"of"	"obtain"	"information"	"on"	"the"	"effect"	"of"	"chlorine"	"concentration"	"and"	"of"	"carbon_tetrachloride"	"concentration"	"on"	"the"	"reaction"	"rate"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:39:00::"	"act"	"certain"	"''"	"thursday"	"''_act"	"act_certain"	"certain_thursday"	"property_''_act"	"''_act_certain"	"act_certain_thursday"	"certain_thursday_despite"	"NN"	"ε"	"NN"	"VB"	"JJ"	"NN"	"IN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"committee"	"approval"	"of"	"person"	"property"	"act"	"seem"	"certain"	"thursday"	"despite"	"the"	"adamant"	"protest"	"of"	"texas"	"banker"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:39:00::"	"world"	"far"	"the"	"away"	"the_world"	"world_far"	"far_away"	",_the_world"	"the_world_far"	"world_far_away"	"far_away_;"	"ε"	"DT"	"NN"	"VB"	"RB"	"RB"	"ε"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"he"	"feel"	"curiously"	"the"	"world"	"seem"	"far"	"away"	"he"	"know"	"he"	"should"	"get"	"to"	"person"	"but"	"he"	"did"	"n't"	"know"	"how"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:39:00::"	"world"	"friendly"	"the"	"somehow"	"the_world"	"world_friendly"	"friendly_somehow"	"make_the_world"	"the_world_friendly"	"world_friendly_somehow"	"friendly_somehow_,"	"VB"	"DT"	"NN"	"VB"	"JJ"	"RB"	"ε"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"they"	"the"	"world"	"seem"	"friendly"	"somehow"	"though"	"he"	"know"	"it"	"be"	"not"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:39:00::"	"there"	"to"	"∅"	"be"	"∅_there"	"there_to"	"to_be"	"∅_∅_there"	"∅_there_to"	"there_to_be"	"to_be_an"	"ε"	"ε"	"EX"	"VB"	"TO"	"VB"	"DT"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"seem"	"to"	"be"	"an"	"unfortunate"	"assumption"	"that"	"an"	"hour"	"of"	"chicago"	"style"	"jazz"	"in"	"prime_time"	"evening"	"time"	"for_example"	"could"	"not"	"be"	"justify"	"without"	"the"	"trimming"	"of"	"a"	"portentous"	"documentary"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:39:00::"	"authenticity"	"to"	"the"	"stop"	"the_authenticity"	"authenticity_to"	"to_stop"	",_the_authenticity"	"the_authenticity_to"	"authenticity_to_stop"	"to_stop_at"	"ε"	"DT"	"NN"	"VB"	"TO"	"VB"	"IN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"but"	"alas"	"authenticity"	"seem"	"to"	"stop"	"at"	"the"	"set"	"edge"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
